
OPTIMIZING ON FOLD NUMBER 5
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5900
Features active in total: 5900
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 106
PRCC T2: 46
ccRCC: 324
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 35
Generations completed = 75
Generations completed = 114
Generations completed = 154
Generations completed = 194
Generations completed = 234
Generations completed = 274
Generations completed = 314
Generations completed = 354
Generations completed = 394
Generations completed = 434
Generations completed = 474
   	     	         	        	                 root separation                 	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std      	min     	avg     	max	std     
242 features: [0_CLDN8, 0_NDUFA4L2, 0_DACT2, 0_ACMSD, 0_NELL1, 0_NTN1, 0_CA9, 0_C17orf97, 0_SLC16A4, 0_ABI1, 0_STC2, 0_FGFR4, 0_FAIM, 0_PLXNB1, 0_VEGFA, 0_EFHC1, 0_HNF1A, 0_POC5, 0_GGT1, 0_GGTLC2, 0_GTPBP3, 0_PDIA4, 0_PHLDA3, 0_GTPBP8, 0_CCDC57, 0_NCKAP5L, 0_CLTCL1, 0_CMPK2, 0_RANBP3L, 0_IQCE, 0_RAB9A, 0_MPST, 0_SMC2, 0_UBXN7, 0_UCN, 0_WWP1, 0_LDB2, 0_RELA, 0_SQSTM1, 0_UCHL5, 0_ALG9, 0_CNDP2, 0_DMTF1, 0_GPRC5C, 0_HPS1, 0_MYO9B, 0_BCL2L11, 0_CABIN1, 0_CAMSAP1, 0_CCNG1, 0_CDK5RAP3, 0_PLCD3, 0_SLC7A6OS, 0_SREBF2, 0_TES, 0_ACY3, 0_ASCC1, 0_CENPB, 0_CSPG4, 0_CUL2, 0_EFNB2, 0_ENPP3, 0_NAP1L5, 0_NAPSA, 0_P2RX6, 0_SELL, 0_SIRT3, 0_TEK, 0_ABCA3, 0_APOLD1, 0_ATP13A1, 0_BLMH, 0_CEP68, 0_DGUOK, 0_DPH1, 0_ETNK2, 0_EXOC6, 0_FXR1, 0_GJA4, 0_GPKOW, 0_LBP, 0_MGAT3, 0_MRPS28, 0_MTMR11, 0_NFS1, 0_ODC1, 0_POM121, 0_PPIP5K2, 0_PREX2, 0_PSME1, 0_PTGER4, 0_PTPN1, 0_PTRH2, 0_RBM4B, 0_RPA3, 0_SEC24C, 0_SYNE2, 0_UGT1A6, 0_UNC5CL, 0_VIPR2, 0_VTA1, 0_ACSM2A, 0_ANXA7, 0_ARG2, 0_ARGLU1, 0_ARHGAP18, 0_ARID1B, 0_ATP6V0A1, 0_BAZ1B, 0_BBOX1, 0_BZW2, 0_CCDC88C, 0_COX17, 0_CTAGE1, 0_CUL3, 0_CYTH4, 0_DNAJC1, 0_E4F1, 0_FAM104A, 0_GBP4, 0_GFER, 0_GOT1, 0_HSPA9, 0_IPO11, 0_KLHDC10, 0_KLHL20, 0_MLLT3, 0_MRRF, 0_MYNN, 0_NDUFB8, 0_NUB1, 0_PACS1, 0_PIK3R2, 0_PLEKHB2, 0_PMS2, 0_PRKDC, 0_PSMC5, 0_RBM45, 0_RGS7BP, 0_RHOT2, 0_S1PR1, 0_SBK2, 0_SERPINA7, 0_SFRP1, 0_SLC44A1, 0_SUPT16H, 0_SURF6, 0_SYNGR3, 0_TDG, 0_TMEM176A, 0_UBE2Z, 0_USP22, 0_VAC14, 0_VPS37C, 0_WIPI1, 0_YIPF4, 0_ADM, 0_ALG1, 0_ANXA6, 0_APLP2, 0_ATP6V1A, 0_ATP6V1B1, 0_ATP6V1H, 0_ATPAF1, 0_BAALC, 0_CAMK2D, 0_CARHSP1, 0_CDK19, 0_CHFR, 0_CHMP4C, 0_CP, 0_CTNNA2, 0_CTTN, 0_DAAM2, 0_DACH2, 0_DCAF12L1, 0_DDB2, 0_DOCK6, 0_DOK4, 0_EXOC7, 0_FAM13C, 0_FEM1B, 0_FLRT3, 0_FZD1, 0_GLRX5, 0_GLYAT, 0_GSR, 0_HUNK, 0_ICA1L, 0_IGSF8, 0_IRGQ, 0_KHSRP, 0_KIAA0753, 0_KIF13B, 0_KIF9, 0_KRT7, 0_LAP3, 0_LHX6, 0_MDH1B, 0_MSRB2, 0_MYO10, 0_MYO3B, 0_NDUFA8, 0_NFAT5, 0_NOL3, 0_NUMB, 0_OCIAD2, 0_PBLD, 0_PCDHGA4, 0_PCDHGB1, 0_PDE3A, 0_PLCG2, 0_POLR2E, 0_PRKCI, 0_PSMB10, 0_RAB6A, 0_RB1CC1, 0_RIT1, 0_S1PR2, 0_SAT1, 0_SCAF1, 0_SCAMP4, 0_SCARB1, 0_SDR39U1, 0_SHMT1, 0_SIRT5, 0_SLC43A1, 0_SOX30, 0_STK35, 0_SUCLG1, 0_TBC1D1, 0_TBC1D14, 0_TCEA3, 0_TCTN1, 0_TMEM51, 0_TMEM88, 0_TRIM26, 0_TRIM4, 0_TRIP10, 0_TUSC1, 0_UPB1, 0_URM1]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
50 features: [0_ATP6V1A, 0_ATP6V1B1, 0_ATP6V1H, 0_BAALC, 0_C17orf97, 0_CA9, 0_CARHSP1, 0_CLDN8, 0_CSPG4, 0_DAAM2, 0_DACT2, 0_DDB2, 0_DOK4, 0_ENPP3, 0_FAM13C, 0_FGFR4, 0_FLRT3, 0_FZD1, 0_GBP4, 0_GGT1, 0_GGTLC2, 0_GIMAP8, 0_GLRX5, 0_HUNK, 0_KCNJ1, 0_KIF13B, 0_KLHL32, 0_LDB2, 0_MTMR11, 0_MYO3B, 0_NDUFA4L2, 0_NOL3, 0_NTN1, 0_OCIAD2, 0_PLCG2, 0_RANBP3L, 0_RIT1, 0_S1PR1, 0_SCARB1, 0_SIRPA, 0_SREBF2, 0_SYNGR3, 0_TBC1D1, 0_TBC1D14, 0_TCTN1, 0_TEK, 0_TMEM169, 0_UAP1, 0_UNC5CL, 0_VEGFA]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
100 features: [0_ABHD11, 0_ADRB1, 0_APOO, 0_ATP6V1A, 0_ATP6V1B1, 0_ATP6V1H, 0_BAALC, 0_BAX, 0_BBC3, 0_BIN1, 0_C17orf97, 0_C1orf226, 0_CA9, 0_CARHSP1, 0_CDK19, 0_CFB, 0_CFL2, 0_CLDN8, 0_CP, 0_CSPG4, 0_CTNNA2, 0_CTSC, 0_DAAM2, 0_DACT2, 0_DDB2, 0_DHCR7, 0_DOK4, 0_ENPP3, 0_EPHA7, 0_FAM13C, 0_FGFR4, 0_FLRT3, 0_FLT4, 0_FZD1, 0_GABARAPL1, 0_GBP4, 0_GGT1, 0_GGT6, 0_GGTLC2, 0_GIMAP8, 0_GJA4, 0_GLRX5, 0_HUNK, 0_KCNJ1, 0_KIF13B, 0_KIF9, 0_KLHL32, 0_LDB2, 0_LNX1, 0_LPCAT1, 0_MDH1B, 0_MTMR11, 0_MYO3A, 0_MYO3B, 0_NAPSA, 0_NDUFA4L2, 0_NELL1, 0_NOL3, 0_NTN1, 0_NUP85, 0_OCIAD2, 0_ODC1, 0_PDLIM1, 0_PLCD3, 0_PLCG2, 0_PLD2, 0_PLIN2, 0_PLXNB1, 0_PREX2, 0_PROC, 0_PROS1, 0_RANBP3L, 0_RAPGEF4, 0_RIT1, 0_RNASET2, 0_S1PR1, 0_SAP30, 0_SCARB1, 0_SHMT1, 0_SIRPA, 0_SLBP, 0_SLC29A2, 0_SREBF2, 0_STC2, 0_SYNGR3, 0_TBC1D1, 0_TBC1D14, 0_TCTN1, 0_TEK, 0_TMEM169, 0_TMEM176A, 0_TMEM176B, 0_TMEM33, 0_TPST2, 0_TRIM38, 0_UAP1, 0_UNC5CL, 0_UQCRFS1, 0_VEGFA, 0_ZNF521]
