
OPTIMIZING ON FOLD NUMBER 0
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 2983
Features active in total: 2983
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 68
deceased 1: 68

RUNNING GENETIC ALGORITHM
Generations completed = 80
Generations completed = 168
Generations completed = 252
Generations completed = 332
Generations completed = 412
Generations completed = 492
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             
50 features: [0_NCSTN, 0_EMCN, 0_LGI4, 0_LRCH2, 0_KCTD16, 0_MEP1A, 0_SUDS3, 0_PCDHGA1, 0_TMED4, 0_CPE, 0_CASP4, 0_FNIP2, 0_LRFN3, 0_NDRG2, 0_PYCR1, 0_TTC9C, 0_SYNGR3, 0_LRPAP1, 0_EME1, 0_PLEKHA2, 0_PTPN3, 0_SEMA3A, 0_HNRNPA3, 0_ACAT1, 0_SLMAP, 0_AEBP1, 0_NASP, 0_CDT1, 0_FBXL5, 0_PDE10A, 0_SLC2A5, 0_SLC47A1, 0_DMXL1, 0_EWSR1, 0_SIRT5, 0_ADAM8, 0_HDAC1, 0_HP1BP3, 0_SAMM50, 0_SLC2A9, 0_SNF8, 0_TRPC1, 0_TUBA1C, 0_ATG5, 0_CNTNAP1, 0_CREBBP, 0_DECR1, 0_KIF18A, 0_NAGK, 0_PTPN9]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
233 features: [0_LRCH2, 0_LGI4, 0_EMCN, 0_KCTD16, 0_SUDS3, 0_MEP1A, 0_NCSTN, 0_PCDHGA1, 0_TMED4, 0_CPE, 0_FNIP2, 0_CASP4, 0_NDRG2, 0_TTC9C, 0_LRFN3, 0_SYNGR3, 0_PYCR1, 0_LRPAP1, 0_EME1, 0_PLEKHA2, 0_HNRNPA3, 0_PTPN3, 0_AEBP1, 0_SLMAP, 0_SEMA3A, 0_SLC47A1, 0_SLC2A5, 0_CDT1, 0_PDE10A, 0_ACAT1, 0_EWSR1, 0_SNF8, 0_FBXL5, 0_DMXL1, 0_SIRT5, 0_ADAM8, 0_NAGK, 0_NASP, 0_TRPC1, 0_PTPN9, 0_SAMM50, 0_SRM, 0_ATG5, 0_HP1BP3, 0_SLC2A9, 0_MCCC1, 0_ANKZF1, 0_KIF18A, 0_TUBA1B, 0_FNTA, 0_NME1, 0_ZNHIT3, 0_ATP6V1E1, 0_CREBBP, 0_GDF15, 0_HDAC1, 0_MLYCD, 0_ZNF511, 0_CBWD1, 0_IRF3, 0_L2HGDH, 0_NCOA7, 0_PFDN2, 0_STAP2, 0_DECR1, 0_KATNAL2, 0_PPCS, 0_SLC7A5, 0_TUBA1C, 0_DGUOK, 0_PODNL1, 0_RNASET2, 0_RUNX1, 0_SHC1, 0_TADA1, 0_ASAH1, 0_CPT2, 0_DHX16, 0_ICA1, 0_KCNA5, 0_PLRG1, 0_PLTP, 0_PSMD13, 0_RBM17, 0_RPUSD2, 0_ZMYND8, 0_BST2, 0_CBR1, 0_CNTNAP1, 0_EIF4EBP1, 0_IDUA, 0_LBR, 0_LEFTY2, 0_MDC1, 0_MED12, 0_PIF1, 0_PREP, 0_SARNP, 0_SF3A1, 0_SKP2, 0_TRIP4, 0_ZBTB4, 0_AK2, 0_ATP6V1F, 0_CCT6B, 0_FBXL14, 0_HCRTR1, 0_HELQ, 0_ISLR, 0_KAT5, 0_KLC4, 0_KRT4, 0_LRBA, 0_MAP2K5, 0_MGAT3, 0_MKI67, 0_MPV17L, 0_NAALAD2, 0_P4HB, 0_PDIA3, 0_PDSS2, 0_PHB, 0_PNCK, 0_RAPGEF1, 0_SDHB, 0_TREM1, 0_UNC93B1, 0_USP13, 0_ZNF83, 0_ACADS, 0_ACE2, 0_ADA, 0_AFG3L2, 0_AKR1C3, 0_AMPD2, 0_ARHGAP12, 0_ARMC9, 0_ATP6V1H, 0_BAG1, 0_BTF3L4, 0_CACYBP, 0_CAPZA1, 0_CCAR1, 0_CCNA2, 0_CDC42SE2, 0_CDCA7L, 0_CEP55, 0_CHCHD3, 0_COBLL1, 0_CRYZ, 0_CSNK1E, 0_CTDSPL, 0_CYGB, 0_DLST, 0_DNAJC19, 0_ECSIT, 0_ENDOD1, 0_ENGASE, 0_FAM171A1, 0_FECH, 0_FNBP1L, 0_FXN, 0_GLI2, 0_GTF3C6, 0_GTPBP2, 0_HAX1, 0_IKBKB, 0_IL10, 0_KIAA1671, 0_LMBR1, 0_LMNB1, 0_LUC7L3, 0_LZTS2, 0_MAGEA8, 0_MAP1LC3B2, 0_MLPH, 0_MMP2, 0_MRPL18, 0_N4BP1, 0_NDUFA5, 0_NFYA, 0_NUP43, 0_ONECUT2, 0_OPA1, 0_PCGF3, 0_PDIA6, 0_PDZRN3, 0_PEA15, 0_PFN1, 0_PLEKHB2, 0_PLK1, 0_POLR2E, 0_POU2F1, 0_PPP2R2D, 0_PSMB3, 0_PXDN, 0_RELL1, 0_RNF38, 0_RPN2, 0_RRBP1, 0_RWDD1, 0_SDF4, 0_SDHD, 0_SEC24B, 0_SEC63, 0_SENP8, 0_SERPINH1, 0_SHARPIN, 0_SIK3, 0_SKA1, 0_SLC41A3, 0_SMTN, 0_SNAPIN, 0_SNRPA1, 0_SNX2, 0_SPAG5, 0_SRRM1, 0_STRADA, 0_TBC1D22A, 0_TJP2, 0_TNFRSF18, 0_TPM2, 0_TPM3, 0_TPPP, 0_TPST2, 0_TSKU, 0_TTLL11, 0_UBE2C, 0_UBQLN1, 0_UGCG, 0_USF1, 0_ZBTB12, 0_ZFAND2A]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
49 features: [0_AMPD2, 0_ARHGAP24, 0_AUH, 0_BLM, 0_CCNA2, 0_CDC6, 0_CEP55, 0_CNTNAP1, 0_COBL, 0_COL1A1, 0_CTDSPL, 0_DNASE1L3, 0_EIF4EBP1, 0_EME1, 0_ERCC6L, 0_FAM104A, 0_FNIP2, 0_HAPLN3, 0_KIF18A, 0_LMNB1, 0_LMO7, 0_LRBA, 0_LTV1, 0_MAP3K12, 0_NOP58, 0_NR3C2, 0_PABPC1, 0_PAFAH2, 0_PCCA, 0_PIF1, 0_PLCXD1, 0_PLEKHA7, 0_PLK1, 0_PODNL1, 0_PRC1, 0_PYCR1, 0_RUNX1, 0_SERPINH1, 0_SHC1, 0_SKA1, 0_SLC7A5, 0_SNRPA1, 0_SRP19, 0_SYNJ2BP, 0_TACC3, 0_TJP2, 0_TTK, 0_UBE2C, 0_ZBTB4]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
99 features: [0_ADH5, 0_AKTIP, 0_ALDH1L2, 0_AMPD2, 0_ANK3, 0_AQP1, 0_ARHGAP24, 0_ATP6V1A, 0_AUH, 0_BEX2, 0_BLM, 0_BST2, 0_BTF3L4, 0_CCNA2, 0_CDC6, 0_CEP55, 0_CHST6, 0_CNTNAP1, 0_COBL, 0_COL1A1, 0_CTDSPL, 0_CX3CL1, 0_DCAF11, 0_DNA2, 0_DNASE1L3, 0_EIF4EBP1, 0_EME1, 0_ERCC6L, 0_EZH2, 0_FAHD1, 0_FAM104A, 0_FAM156A, 0_FAM160A1, 0_FANCL, 0_FNIP2, 0_GLI2, 0_GTPBP2, 0_HADH, 0_HAPLN3, 0_JMJD6, 0_KIF13B, 0_KIF18A, 0_L2HGDH, 0_LMNB1, 0_LMO7, 0_LRBA, 0_LSM12, 0_LTV1, 0_MAP3K12, 0_MEGF9, 0_MRPL49, 0_NAP1L1, 0_NASP, 0_NCSTN, 0_NOP58, 0_NR3C2, 0_NUDT11, 0_PABPC1, 0_PACSIN2, 0_PAFAH2, 0_PCCA, 0_PHLDB2, 0_PIF1, 0_PLCXD1, 0_PLEKHA7, 0_PLK1, 0_PODNL1, 0_PRC1, 0_PTMA, 0_PYCR1, 0_RPLP0, 0_RPS18, 0_RRP1B, 0_RUNX1, 0_SEMA3A, 0_SERPINH1, 0_SESTD1, 0_SETD3, 0_SHC1, 0_SKA1, 0_SLC16A1, 0_SLC7A5, 0_SNRPA1, 0_SPAG5, 0_SPATA18, 0_SRP19, 0_SYNJ2BP, 0_TACC3, 0_TBCE, 0_TCERG1, 0_TJP2, 0_TPM2, 0_TTK, 0_TUBB6, 0_UBE2C, 0_USF1, 0_WT1, 0_ZBTB4, 0_ZBTB8OS]
