
OPTIMIZING ON FOLD NUMBER 4
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 3330
Features active in total: 3330
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 137
censored 1: 255
deceased 0: 69
deceased 1: 68

RUNNING GENETIC ALGORITHM
Generations completed = 72
Generations completed = 146
Generations completed = 218
Generations completed = 291
Generations completed = 363
Generations completed = 435
   	     	         	        	                 root leanness                  	   survival SKSurv Cox model concordance index   
   	     	         	        	------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min    	avg     	max     	std              
67 features: [0_UPK3B, 0_SEMA3A, 0_HP, 0_MMP2, 0_HSD17B6, 0_KLHL36, 0_ALDH1L2, 0_KIF7, 0_PYCR1, 0_TPPP, 0_DUSP14, 0_RNASET2, 0_C3orf14, 0_COL13A1, 0_PSMA5, 0_C1orf162, 0_KCTD16, 0_PEA15, 0_STAT4, 0_ARHGEF5, 0_POF1B, 0_PRDM1, 0_HPR, 0_CRHBP, 0_ICA1, 0_TNIP2, 0_ZBTB12, 0_INTS8, 0_TADA2B, 0_FAM89A, 0_SUDS3, 0_TGFB1, 0_VIM, 0_CPNE1, 0_ZNF549, 0_IFT74, 0_POLD3, 0_SMOX, 0_SNX29, 0_SOCS3, 0_ST3GAL1, 0_WDR61, 0_HNRNPH2, 0_UBE2L6, 0_ACVR2A, 0_COL1A1, 0_DCAF4, 0_EEF1D, 0_P4HB, 0_ANAPC4, 0_AOAH, 0_BST2, 0_CTSZ, 0_DNASE1L3, 0_FGB, 0_GLG1, 0_LUC7L, 0_MTHFD1, 0_PPP3R2, 0_PSMD13, 0_PTHLH, 0_RANBP1, 0_SHC1, 0_SOX30, 0_TRIM65, 0_TSPYL1, 0_ZNF700]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
266 features: [0_SEMA3A, 0_UPK3B, 0_HP, 0_MMP2, 0_KLHL36, 0_KIF7, 0_HSD17B6, 0_ALDH1L2, 0_PEA15, 0_TPPP, 0_DUSP14, 0_RNASET2, 0_PRDM1, 0_COL13A1, 0_PYCR1, 0_PSMA5, 0_STAT4, 0_KCTD16, 0_C1orf162, 0_POF1B, 0_HPR, 0_C3orf14, 0_ARHGEF5, 0_INTS8, 0_TNIP2, 0_ZNF549, 0_ZBTB12, 0_TADA2B, 0_ICA1, 0_CRHBP, 0_FAM89A, 0_TGFB1, 0_POLD3, 0_SUDS3, 0_VIM, 0_SMOX, 0_SOCS3, 0_ST3GAL1, 0_SNX29, 0_WDR61, 0_IFT74, 0_CPNE1, 0_EEF1D, 0_UBE2L6, 0_DNASE1L3, 0_DCAF4, 0_HNRNPH2, 0_SOX30, 0_PNCK, 0_PPP3R2, 0_PSMD13, 0_FGB, 0_LUC7L, 0_ACVR2A, 0_ANAPC4, 0_KHDRBS3, 0_ZNF700, 0_ZNF19, 0_ARFGEF1, 0_DMXL1, 0_TRMT61B, 0_CTSZ, 0_DCAF11, 0_POU2F2, 0_DMTF1, 0_GBA2, 0_RPS16, 0_COL1A1, 0_PTHLH, 0_ACOT1, 0_DNAJA3, 0_DYRK1A, 0_MTHFD1, 0_P4HB, 0_PIK3R6, 0_PSMB1, 0_TRIM65, 0_TSKU, 0_C1orf116, 0_CSTF2, 0_MLX, 0_MSTO1, 0_PECR, 0_RPLP2, 0_SLC41A3, 0_TSPYL1, 0_WDR33, 0_ACAD8, 0_AOAH, 0_BST2, 0_LMAN2L, 0_LRRC45, 0_NCSTN, 0_RCC1, 0_SHC1, 0_SLC38A10, 0_VPS37C, 0_ZNF131, 0_ARHGAP1, 0_ARMCX6, 0_C1orf54, 0_C2orf88, 0_CBX1, 0_CDC6, 0_CDKN2A, 0_CFHR1, 0_CNTNAP1, 0_FAM193B, 0_GALK1, 0_GORAB, 0_IL18R1, 0_NCK1, 0_PCK1, 0_PDIA3, 0_PGK2, 0_RCC2, 0_SNF8, 0_TAF15, 0_TOP1MT, 0_ZNF354B, 0_ZNF440, 0_ZNF7, 0_ACTG1, 0_ADRM1, 0_BCL7A, 0_BLM, 0_CAPZA1, 0_CCDC102A, 0_CCDC86, 0_CLDN7, 0_CSRNP2, 0_CSTF3, 0_CYGB, 0_DFFA, 0_DPAGT1, 0_EIF4EBP2, 0_ERLIN2, 0_FAM174A, 0_FLVCR1, 0_GPR107, 0_GRSF1, 0_IQCG, 0_MAP1LC3B2, 0_NDUFB5, 0_NME1, 0_NR1D2, 0_PRDX3, 0_PSMC5, 0_RILPL1, 0_RPS10, 0_SAMHD1, 0_SH3PXD2B, 0_SRM, 0_TNFAIP3, 0_UBE3B, 0_VKORC1, 0_ABCA2, 0_ABCB7, 0_ACAT1, 0_ACOT9, 0_AKR1C3, 0_ALDH6A1, 0_ANGPTL1, 0_AP1B1, 0_AP4B1, 0_ARFGAP2, 0_BEX2, 0_CANT1, 0_CAP2, 0_CCDC28A, 0_CCNB2, 0_CDC20, 0_CHMP4C, 0_CLK1, 0_CMPK1, 0_CRAT, 0_CTAGE1, 0_DENND4C, 0_DNAJC2, 0_EEF1G, 0_EIF4EBP1, 0_EIF5, 0_EME1, 0_ENPP5, 0_ENTPD2, 0_FAM126A, 0_FBXL2, 0_FEN1, 0_FLNA, 0_FUT8, 0_GALNT2, 0_GBGT1, 0_GOLGB1, 0_GSR, 0_HADHB, 0_HLA-DQB1, 0_HMGA2, 0_HMGCL, 0_HPN, 0_IDH3A, 0_IER5, 0_IRGQ, 0_KCNG1, 0_KCNK1, 0_KIF18A, 0_KIF20A, 0_LASP1, 0_LGI4, 0_MAGEA8, 0_MAP7, 0_MDFIC, 0_MPHOSPH10, 0_MRPL24, 0_MRPL9, 0_MRPS18B, 0_NAB2, 0_NDUFB8, 0_NFE2L1, 0_NOP58, 0_NRG2, 0_NUDT9, 0_NXPH2, 0_ODF2, 0_PANK2, 0_PAPSS2, 0_PARP1, 0_PCDHGC4, 0_PCLO, 0_PDIA5, 0_PFDN6, 0_PHIP, 0_PHLDB2, 0_PKNOX2, 0_PLRG1, 0_PPIB, 0_PPP1R12A, 0_PPP3R1, 0_PSMB4, 0_RAD51, 0_RPL8, 0_RPS18, 0_SCLT1, 0_SDHA, 0_SEC14L2, 0_SEZ6L2, 0_SFPQ, 0_SIL1, 0_SLC30A9, 0_SLC35F2, 0_SLC38A7, 0_SLK, 0_SNX10, 0_SRPX2, 0_SSR4, 0_STRBP, 0_SUB1, 0_TMEM39A, 0_TRDMT1, 0_TSEN15, 0_TUBA1A, 0_UBE3C, 0_UBXN11, 0_USP1, 0_ZBTB10, 0_ZFYVE1, 0_ZMYM2]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
49 features: [0_ACAT1, 0_ADA, 0_ALDH6A1, 0_AMPD2, 0_ATP2B3, 0_ATP8A1, 0_CAPZA1, 0_CCNB2, 0_CDC20, 0_CNTNAP1, 0_CTDSPL, 0_EIF4EBP1, 0_EME1, 0_ENPP5, 0_FAM160A1, 0_GALNT2, 0_GAPDH, 0_GRAMD1C, 0_HP, 0_INTS8, 0_KCND1, 0_KIF18A, 0_KIF20A, 0_LDHD, 0_MSTO1, 0_NCAPH, 0_NCSTN, 0_NOP56, 0_NUDT11, 0_NUP62, 0_P4HB, 0_PAFAH2, 0_PLOD2, 0_PODNL1, 0_PRCC, 0_RAD54L, 0_RBM34, 0_RCC2, 0_RCN1, 0_SERPINH1, 0_SESTD1, 0_SETD3, 0_SHC1, 0_SRPX2, 0_TJP2, 0_TMEM192, 0_TOP2A, 0_TRIB3, 0_ZBTB4]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
99 features: [0_ACAT1, 0_ACO2, 0_ADA, 0_ADCY3, 0_AKTIP, 0_ALDH6A1, 0_AMPD2, 0_ANK3, 0_ATP2B3, 0_ATP8A1, 0_B4GALNT1, 0_BEX2, 0_C5orf46, 0_CAPZA1, 0_CCNB2, 0_CDC20, 0_CDC6, 0_CNTNAP1, 0_COBL, 0_CTDSPL, 0_CXCR5, 0_DDR1, 0_DERL3, 0_DLST, 0_DUSP14, 0_EIF4EBP1, 0_EME1, 0_ENPP5, 0_FAM160A1, 0_FAM20A, 0_FAM47E, 0_GALNT2, 0_GAPDH, 0_GRAMD1C, 0_HADH, 0_HMGN1, 0_HP, 0_IKBIP, 0_IL17RD, 0_INTS8, 0_ISG15, 0_KCND1, 0_KIF18A, 0_KIF20A, 0_KIF7, 0_KLHL36, 0_LDHD, 0_LRP5, 0_MEGF9, 0_MPZL1, 0_MSTO1, 0_NCAPH, 0_NCSTN, 0_NEDD4L, 0_NOP56, 0_NR3C2, 0_NUDT11, 0_NUP62, 0_OCLN, 0_P4HB, 0_PAFAH2, 0_PLOD2, 0_PODNL1, 0_PPIB, 0_PRCC, 0_PYCR1, 0_RAD54L, 0_RBM34, 0_RCC2, 0_RCN1, 0_RNASET2, 0_S100A10, 0_SERPINH1, 0_SESTD1, 0_SETD3, 0_SHC1, 0_SLC30A9, 0_SOX6, 0_SRM, 0_SRP19, 0_SRPX2, 0_SSC5D, 0_STEAP3, 0_TBCE, 0_TCTA, 0_TF, 0_TGFBI, 0_TJP2, 0_TMEM192, 0_TNFRSF6B, 0_TOP2A, 0_TPM2, 0_TRIB3, 0_TUBB, 0_UFC1, 0_VKORC1, 0_YBX1, 0_YWHAZ, 0_ZBTB4]
