
OPTIMIZING ON FOLD NUMBER 1
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5888
Features active in total: 5888
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 19
Generations completed = 42
Generations completed = 65
Generations completed = 89
Generations completed = 113
Generations completed = 138
Generations completed = 162
Generations completed = 187
Generations completed = 211
Generations completed = 235
Generations completed = 261
Generations completed = 287
Generations completed = 313
Generations completed = 339
Generations completed = 365
Generations completed = 391
Generations completed = 416
Generations completed = 442
Generations completed = 468
Generations completed = 494
   	     	         	        	            type svm balanced accuracy           	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std      	min     	avg     	max	std     
Features in hall of fame by prevalence:
334 features: [0_SQSTM1, 0_PDZK1IP1, 0_PPP2R2B, 0_KMO, 0_LGI4, 0_BIK, 0_RBM17, 0_MID1, 0_STC2, 0_FABP7, 0_LSM6, 0_SPTBN4, 0_TRIM69, 0_ZSCAN12, 0_UBE2Z, 0_DCAF12L2, 0_ALG9, 0_CREB3L1, 0_PCDHGA12, 0_RAD18, 0_TLCD1, 0_CRHBP, 0_SNAP29, 0_FAM114A2, 0_ATF4, 0_CNDP2, 0_FAHD2B, 0_OTP, 0_SLC27A2, 0_KCNE4, 0_NEURL1B, 0_F2RL1, 0_TRIM38, 0_CFB, 0_DOLPP1, 0_CAPZA1, 0_DDX41, 0_RNF31, 0_TTLL7, 0_SMU1, 0_SDCCAG8, 0_GLB1L, 0_UQCRFS1, 0_AMFR, 0_GJA4, 0_RAPGEF4, 0_SPRY1, 0_FIBP, 0_NR3C2, 0_OTUD6B, 0_PPP2R1B, 0_AZIN1, 0_ARCN1, 0_TEK, 0_TMPRSS2, 0_ACY3, 0_FZD6, 0_NOL3, 0_SLC16A4, 0_WIPI1, 0_EFNA5, 0_SAP30BP, 0_YWHAZ, 0_ZNF354B, 0_ANK2, 0_EIF2AK4, 0_F8, 0_FGF9, 0_IDI1, 0_METTL7B, 0_MXD1, 0_PXK, 0_RNF10, 0_SLC15A4, 0_SLC31A1, 0_CNOT8, 0_GABPB1, 0_NHEJ1, 0_PPP1R16B, 0_SNX9, 0_TMEM176B, 0_ATP6V1B1, 0_COX6A1, 0_CPE, 0_FGFR4, 0_GLRX5, 0_MAFB, 0_TMED9, 0_ATP2B3, 0_CCRL2, 0_DHX29, 0_DLST, 0_EIF2AK3, 0_EIF4G2, 0_EXOC7, 0_KIAA0895L, 0_LARP4, 0_MBTD1, 0_NDUFA4L2, 0_NEDD4L, 0_NFE2, 0_NME1-NME2, 0_PABPN1, 0_PCYT2, 0_RASSF1, 0_RPL24, 0_SPTY2D1, 0_TMEM104, 0_VARS2, 0_WIPF1, 0_AKR1C3, 0_ATP6V1A, 0_AURKAIP1, 0_BDH2, 0_CABIN1, 0_CCNB1, 0_ERBB3, 0_GTF2E2, 0_HAUS5, 0_HPCAL1, 0_LMBRD2, 0_MKLN1, 0_MYO3B, 0_NELL1, 0_NPHP1, 0_PEA15, 0_PPT1, 0_PRPSAP2, 0_RANBP2, 0_SKP2, 0_ST8SIA5, 0_TTR, 0_YTHDC2, 0_ACSM2A, 0_AGPAT1, 0_AKT1, 0_ATP1A1, 0_BGN, 0_BPHL, 0_CCDC124, 0_CDH2, 0_CPNE8, 0_CRYAB, 0_CTR9, 0_DACH2, 0_DMP1, 0_EIF6, 0_ELK1, 0_EXD3, 0_FAM98B, 0_GCSH, 0_GGT7, 0_GLA, 0_HPCA, 0_KLK5, 0_KYNU, 0_LZTS1, 0_MIPEP, 0_MKS1, 0_NDUFV1, 0_NPTN, 0_NTN1, 0_NUDT22, 0_OXER1, 0_PARP14, 0_PLD2, 0_PLXNB1, 0_RPL28, 0_SAP30, 0_SARS2, 0_SCARB1, 0_SCN7A, 0_SERPINH1, 0_SGSM2, 0_SLC9A2, 0_SRA1, 0_SSR4, 0_TBC1D14, 0_TMEM175, 0_TMPPE, 0_TP53RK, 0_UEVLD, 0_ZDHHC6, 0_ABCC3, 0_ACADS, 0_ACAP3, 0_ACSL4, 0_ADCY4, 0_ALDH1A1, 0_ALDH3B2, 0_ANAPC11, 0_ANP32B, 0_ANXA9, 0_ARHGAP24, 0_ARHGAP6, 0_ARL13B, 0_ASH2L, 0_ASPSCR1, 0_ATG16L1, 0_ATP6V1E1, 0_ATXN10, 0_BEX1, 0_BNIP3, 0_BSCL2, 0_C1QBP, 0_C7, 0_CA12, 0_CA9, 0_CALHM2, 0_CAV1, 0_CBLL1, 0_CCDC12, 0_CCS, 0_CENPB, 0_CHMP6, 0_CHST10, 0_CIITA, 0_CLDN8, 0_CLK2, 0_CLK4, 0_COQ2, 0_CPSF2, 0_CSPG4, 0_CUTC, 0_CYC1, 0_DAPK1, 0_DDB1, 0_DDB2, 0_DDI2, 0_DFFB, 0_DMGDH, 0_DPP3, 0_DRG2, 0_ELAC2, 0_EMX1, 0_ENOPH1, 0_ENOSF1, 0_EXOC5, 0_FAM160B2, 0_FAM83H, 0_FBXO33, 0_FHOD1, 0_FLRT3, 0_FXYD6, 0_FZD1, 0_G3BP2, 0_GABARAPL1, 0_GBP4, 0_GBP5, 0_GCLC, 0_GPR155, 0_GRB7, 0_GSN, 0_GSTA1, 0_HAUS3, 0_HBS1L, 0_HLA-DRB5, 0_HPS5, 0_IFIH1, 0_IGSF8, 0_KCNK1, 0_LIMD1, 0_MAN2B1, 0_MECOM, 0_MED25, 0_MIPOL1, 0_MON1B, 0_MRPS25, 0_MRPS26, 0_MRPS6, 0_MS4A7, 0_MSRB2, 0_MSRB3, 0_MTMR11, 0_MYOM2, 0_NCOA3, 0_NIPSNAP3B, 0_NSUN4, 0_NUDT10, 0_NUDT8, 0_OGFOD1, 0_OLFML1, 0_PCDH18, 0_PDF, 0_PDP2, 0_PHIP, 0_PHKA2, 0_PLCD3, 0_PLEK2, 0_PMM2, 0_PMVK, 0_POM121C, 0_PPP3CA, 0_PPWD1, 0_PREP, 0_PRODH2, 0_PSMD12, 0_PWWP2B, 0_RASEF, 0_RPA4, 0_RPL5, 0_RPS6KA3, 0_RTKN, 0_S100A13, 0_SACM1L, 0_SCAPER, 0_SFXN3, 0_SIM2, 0_SLC17A4, 0_SLC35E1, 0_SLC48A1, 0_SLC7A6OS, 0_SMC5, 0_SNX2, 0_SRFBP1, 0_STIP1, 0_TBC1D1, 0_TBC1D22A, 0_TMEM116, 0_TMEM201, 0_TRAF3IP2, 0_TRIP11, 0_TRMT2A, 0_UAP1, 0_UBAC1, 0_USO1, 0_VIM, 0_WDR17, 0_WDR54, 0_WNK4, 0_ZBTB3, 0_ZNF143, 0_ZNF24, 0_ZNF672]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
40 features: [0_STC2, 0_TMPRSS2, 0_NR3C2, 0_CFB, 0_GLB1L, 0_RAPGEF4, 0_FGF9, 0_SQSTM1, 0_FGFR4, 0_TEK, 0_ACSM2A, 0_AKR1C3, 0_ATP6V1B1, 0_F8, 0_LGI4, 0_PDZK1IP1, 0_PPP2R2B, 0_ST8SIA5, 0_TMEM176B, 0_ADCY4, 0_ALDH3B2, 0_ATP6V1A, 0_CDH2, 0_CLDN8, 0_DACH2, 0_FAM83H, 0_FBXO33, 0_GBP4, 0_MKS1, 0_MTMR11, 0_MYO3B, 0_NDUFA4L2, 0_NELL1, 0_NPTN, 0_NSUN4, 0_SCARB1, 0_SLC9A2, 0_TBC1D14, 0_UBAC1, 0_WNK4]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
64 features: [0_STC2, 0_GLB1L, 0_NR3C2, 0_TMPRSS2, 0_CFB, 0_SQSTM1, 0_FGF9, 0_RAPGEF4, 0_LGI4, 0_PDZK1IP1, 0_ATP6V1B1, 0_FGFR4, 0_TEK, 0_TMEM176B, 0_AKR1C3, 0_EXOC7, 0_F8, 0_NDUFA4L2, 0_ST8SIA5, 0_ABCC3, 0_ACSM2A, 0_ALDH3B2, 0_CDH2, 0_CLDN8, 0_GBP4, 0_KMO, 0_NELL1, 0_NTN1, 0_PPP2R2B, 0_WNK4, 0_ABCA3, 0_ACADS, 0_ADCY4, 0_ATP6V1A, 0_CIDEB, 0_DACH2, 0_DACT2, 0_DDB2, 0_EFNB2, 0_FAM83H, 0_FBXO33, 0_GJA4, 0_HCCS, 0_HNF1B, 0_HPCA, 0_KCNA4, 0_MKS1, 0_MTMR11, 0_MYO3B, 0_MYO7B, 0_NME5, 0_NPTN, 0_NSUN4, 0_PLD2, 0_PREX2, 0_RAB30, 0_SCARB1, 0_SLC9A2, 0_ST3GAL1, 0_TBC1D1, 0_TBC1D14, 0_TCTN1, 0_UBAC1, 0_ZNF69]
