
OPTIMIZING ON FOLD NUMBER 7
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5895
Features active in total: 5895
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 18
Generations completed = 38
Generations completed = 59
Generations completed = 81
Generations completed = 103
Generations completed = 125
Generations completed = 147
Generations completed = 169
Generations completed = 192
Generations completed = 215
Generations completed = 238
Generations completed = 261
Generations completed = 285
Generations completed = 309
Generations completed = 333
Generations completed = 357
Generations completed = 381
Generations completed = 405
Generations completed = 429
Generations completed = 453
Generations completed = 485
   	     	         	        	            type svm balanced accuracy           	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std      	min     	avg     	max	std     
(0.9716161634651119, 0.24253562503633297) 16 features: [0_ANXA4, 0_ATE1, 0_CAND2, 0_CPE, 0_CPNE5, 0_GJA4, 0_HPS1, 0_IL15, 0_MYOM2, 0_NOL11, 0_SFRP1, 0_SPRY1, 0_TNPO1, 0_TWF1, 0_UBE2L3, 0_XAF1]
(0.9674214231912585, 0.2581988897471611) 14 features: [0_ANXA4, 0_CAND2, 0_CPNE5, 0_GJA4, 0_HPS1, 0_MYOM2, 0_NOL11, 0_SFRP1, 0_SPRY1, 0_TBKBP1, 0_TNPO1, 0_TWF1, 0_UBE2L3, 0_XAF1]
(0.9666278818760375, 0.2672612419124244) 13 features: [0_ANXA4, 0_CAND2, 0_CPNE5, 0_GJA4, 0_HPS1, 0_MYOM2, 0_NOL11, 0_SFRP1, 0_TBKBP1, 0_TNPO1, 0_TWF1, 0_UBE2L3, 0_XAF1]
(0.9606101705161707, 0.2773500981126146) 12 features: [0_ANXA4, 0_CPNE5, 0_GJA4, 0_HPS1, 0_MIF4GD, 0_MYOM2, 0_NOL11, 0_SFRP1, 0_TNPO1, 0_TWF1, 0_UBE2L3, 0_XAF1]
(0.9562642314519076, 0.28867513459481287) 11 features: [0_ANXA4, 0_CPNE5, 0_GJA4, 0_HPS1, 0_MYOM2, 0_NOL11, 0_SFRP1, 0_TNPO1, 0_TWF1, 0_UBE2L3, 0_XAF1]
(0.9498248254024804, 0.30151134457776363) 10 features: [0_AKR1C3, 0_GRPEL2, 0_HUNK, 0_LPCAT1, 0_MN1, 0_NR5A2, 0_POTEE, 0_SLC15A4, 0_TPP1, 0_ZKSCAN4]
(0.9485980090487869, 0.31622776601683794) 9 features: [0_AKR1C3, 0_ANKRD46, 0_GRPEL2, 0_GTF3C6, 0_HUNK, 0_LHX6, 0_POTEE, 0_SLC15A4, 0_SQSTM1]
(0.9403828747698612, 0.3333333333333333) 8 features: [0_AKR1C3, 0_ANKRD46, 0_HUNK, 0_NR5A2, 0_OXNAD1, 0_POTEE, 0_SQSTM1, 0_ZKSCAN4]
(0.9337236528438533, 0.3535533905932738) 7 features: [0_CCNG1, 0_HUNK, 0_SAP30, 0_SQSTM1, 0_SRR, 0_TEK, 0_ZKSCAN4]
(0.929333413009792, 0.3779644730092272) 6 features: [0_CTR9, 0_HUNK, 0_LHX6, 0_PSMD9, 0_SAP30, 0_SQSTM1]
(0.9244106926461939, 0.408248290463863) 5 features: [0_C7, 0_CCNG1, 0_HUNK, 0_NR5A2, 0_OXNAD1]
(0.9070028497878477, 0.4472135954999579) 4 features: [0_CTR9, 0_HUNK, 0_SAP30, 0_SQSTM1]
(0.871915956488683, 0.5) [0_LDB2, 0_NKIRAS1, 0_SYNGR3]
(0.8253299955992335, 0.5773502691896257) [0_LDB2, 0_SYNGR3]
(0.6336910218168071, 0.7071067811865476) [0_SLC9A2]
(0.2, 1.0) []
Features in hall of fame by prevalence:
63 features: [0_ANXA4, 0_HPS1, 0_MYOM2, 0_NOL11, 0_TNPO1, 0_TWF1, 0_UBE2L3, 0_CPNE5, 0_HUNK, 0_CAND2, 0_GJA4, 0_SFRP1, 0_SPRY1, 0_SQSTM1, 0_XAF1, 0_IL15, 0_LHX6, 0_AKR1C3, 0_CECR2, 0_DCAF12L2, 0_EFCAB2, 0_ELF3, 0_KCNA4, 0_NGB, 0_NR5A2, 0_OCIAD2, 0_POTEE, 0_POU5F1, 0_RBM17, 0_SAP30, 0_ZKSCAN4, 0_ZNF443, 0_ANKRD46, 0_BCL2, 0_CCNG1, 0_CTR9, 0_EPB41L2, 0_GRPEL2, 0_LDB2, 0_OXNAD1, 0_RRP15, 0_SLC15A4, 0_SYNGR3, 0_TBKBP1, 0_ATE1, 0_C7, 0_C8orf37, 0_CPE, 0_GTF3C6, 0_LPCAT1, 0_MIF4GD, 0_MN1, 0_NKIRAS1, 0_PEX26, 0_POR, 0_PSMD9, 0_RANBP6, 0_SCAMP4, 0_SLC9A2, 0_SRR, 0_TEC, 0_TEK, 0_TPP1]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
288 features: [0_HUNK, 0_SQSTM1, 0_ZKSCAN4, 0_NR5A2, 0_CCNG1, 0_AKR1C3, 0_SLC15A4, 0_POTEE, 0_HPS1, 0_NOL11, 0_UBE2L3, 0_CPNE5, 0_SPRY1, 0_TNPO1, 0_ANXA4, 0_CAND2, 0_MYOM2, 0_TWF1, 0_GRPEL2, 0_RBM17, 0_ANKRD46, 0_ZFPM2, 0_SAP30, 0_LPCAT1, 0_EFCAB2, 0_CECR2, 0_IL15, 0_C7, 0_SFRP1, 0_XAF1, 0_OXNAD1, 0_NGB, 0_DCAF12L2, 0_MN1, 0_POU5F1, 0_ZNF443, 0_ELF3, 0_LHX6, 0_CTR9, 0_LDB2, 0_KCNA4, 0_TPP1, 0_OCIAD2, 0_GJA4, 0_BCL2, 0_TEC, 0_POR, 0_EPB41L2, 0_PEX26, 0_P4HA3, 0_SCAMP4, 0_TEK, 0_RRP15, 0_ENPP3, 0_ATP6V1A, 0_ENO2, 0_ODC1, 0_NOTCH3, 0_RANBP6, 0_HSPBAP1, 0_DPP4, 0_PNPLA2, 0_FANCL, 0_GLB1L, 0_PLCE1, 0_S1PR1, 0_TIFA, 0_DCPS, 0_RPL9, 0_TBKBP1, 0_TNFRSF6B, 0_MECOM, 0_SLC1A4, 0_WNK4, 0_CADM4, 0_EFHC1, 0_GPR132, 0_GSPT2, 0_MTMR11, 0_SRF, 0_TRIOBP, 0_ANP32B, 0_ATE1, 0_DGKA, 0_EFNB2, 0_FBXO33, 0_GGTA1, 0_MTIF3, 0_PELI1, 0_PPM1B, 0_SPAG9, 0_SYNGR3, 0_TTF2, 0_C3orf14, 0_EGR1, 0_FAM3C, 0_GBP4, 0_GIMAP8, 0_GSTA5, 0_ISG15, 0_JDP2, 0_MKI67, 0_NOL3, 0_PDE12, 0_PEX5, 0_POLR3B, 0_RALGAPB, 0_RB1CC1, 0_RBMXL1, 0_SIRPA, 0_STXBP4, 0_TBC1D14, 0_TNS1, 0_TOE1, 0_ABCF2, 0_ADCY4, 0_ATP8B4, 0_BDH1, 0_CCNL2, 0_COL4A1, 0_COPB1, 0_CTBS, 0_FAM13C, 0_FLNB, 0_GABARAPL1, 0_GGCT, 0_GGT6, 0_GSTK1, 0_HIPK1, 0_IVD, 0_KRT7, 0_LGI4, 0_LRRC28, 0_MDH1B, 0_MDM2, 0_MIF4GD, 0_MTA2, 0_MTMR1, 0_NEK1, 0_NLGN1, 0_NR2C1, 0_NR3C1, 0_POU2F1, 0_PPP2R2A, 0_PXK, 0_RAB14, 0_RNF214, 0_RPS20, 0_SLC16A1, 0_SNX8, 0_SSBP2, 0_STRBP, 0_THRSP, 0_TTC9C, 0_TUBD1, 0_USP13, 0_ABHD3, 0_ABTB2, 0_ACSL3, 0_ADAM23, 0_ADAMTSL4, 0_ADI1, 0_ADRM1, 0_ANKRD50, 0_ARHGAP32, 0_ARMCX1, 0_ARSA, 0_ATIC, 0_ATP11C, 0_ATP2C1, 0_ATP6V1B1, 0_BAALC, 0_BLOC1S1, 0_BUB3, 0_C8orf37, 0_CCDC43, 0_CDC42EP3, 0_CDKN1A, 0_CHMP4C, 0_CLMN, 0_CLTC, 0_COPB2, 0_CP, 0_CPE, 0_CSPG4, 0_CYB5R3, 0_DACH2, 0_DBR1, 0_DDX58, 0_DGKD, 0_DNAJB9, 0_DNAJC12, 0_DPYSL3, 0_DSTN, 0_DYNC2LI1, 0_DZIP1L, 0_EMCN, 0_EPS15, 0_ETV3, 0_EXOSC2, 0_FAM114A2, 0_FAM160A1, 0_FAM8A1, 0_FCN3, 0_FETUB, 0_FGFR1OP2, 0_FKBP10, 0_FLOT2, 0_GBP2, 0_GCHFR, 0_GHITM, 0_GLOD4, 0_GLRX5, 0_GTF2IRD1, 0_GTF3C6, 0_HIBCH, 0_HMGA1, 0_HNF1B, 0_HNRNPU, 0_HUS1, 0_KCNG1, 0_LCOR, 0_LGR5, 0_LRBA, 0_LRIT3, 0_MAP3K6, 0_MAP3K7, 0_MFSD9, 0_MIA2, 0_MOSPD1, 0_MRPL1, 0_MRPS25, 0_MRPS6, 0_MST1, 0_MYOCD, 0_NAA25, 0_NECAB3, 0_NEK9, 0_NELL1, 0_NEURL1B, 0_NKIRAS1, 0_NMB, 0_NPHP1, 0_NSL1, 0_OBSL1, 0_OTUB1, 0_PCDHB7, 0_PDF, 0_PHF12, 0_PHKA2, 0_PPM1H, 0_PQBP1, 0_PREX2, 0_PSMD9, 0_RAB2A, 0_RABEP1, 0_RPL5, 0_RUVBL2, 0_SACM1L, 0_SCIN, 0_SCRN2, 0_SGMS2, 0_SHPK, 0_SLC35A2, 0_SLC38A6, 0_SLC9A2, 0_SNX10, 0_SRR, 0_STC2, 0_TBC1D16, 0_TBC1D19, 0_TEKT2, 0_TNFRSF12A, 0_TNFRSF18, 0_TOMM40, 0_TPM4, 0_TRADD, 0_TRAK1, 0_TTF1, 0_TUFM, 0_UBE2I, 0_UBXN11, 0_UPB1, 0_USO1, 0_WFS1, 0_WIPF1, 0_YIF1A, 0_ZDHHC21]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
37 features: [0_LDB2, 0_ODC1, 0_ATP6V1A, 0_HUNK, 0_SQSTM1, 0_SLC15A4, 0_AKR1C3, 0_ENPP3, 0_S1PR1, 0_CADM4, 0_CTR9, 0_EFNB2, 0_SAP30, 0_SIRPA, 0_SPRY1, 0_SYNGR3, 0_TEK, 0_EFHC1, 0_FBXO33, 0_GIMAP8, 0_LGI4, 0_MDH1B, 0_MECOM, 0_TBC1D14, 0_ANKRD46, 0_ATIC, 0_BDH1, 0_CCNG1, 0_DYNC2LI1, 0_NEURL1B, 0_NKIRAS1, 0_NLGN1, 0_NOL3, 0_NR5A2, 0_PHKA2, 0_PXK, 0_TTC9C]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
57 features: [0_LDB2, 0_ATP6V1A, 0_HUNK, 0_SQSTM1, 0_ODC1, 0_SLC15A4, 0_ENPP3, 0_AKR1C3, 0_S1PR1, 0_SAP30, 0_CADM4, 0_EFNB2, 0_TEK, 0_CCNG1, 0_EFHC1, 0_MECOM, 0_SIRPA, 0_NR5A2, 0_C7, 0_CTR9, 0_DYNC2LI1, 0_FBXO33, 0_GIMAP8, 0_LGI4, 0_NEURL1B, 0_SPRY1, 0_SYNGR3, 0_TBC1D14, 0_ABHD11, 0_ABHD3, 0_ANKRD46, 0_BDH1, 0_FAM13C, 0_MDH1B, 0_PXK, 0_AMBP, 0_ATIC, 0_BNIP3L, 0_CFL2, 0_COPB1, 0_EXOC7, 0_KIF13B, 0_KRT7, 0_LAYN, 0_MGST1, 0_NKIRAS1, 0_NLGN1, 0_NOL3, 0_PHKA2, 0_PPP2R2A, 0_SACM1L, 0_SIM2, 0_SPNS1, 0_STC1, 0_TRIOBP, 0_TTC9C, 0_UPB1]
