
OPTIMIZING ON FOLD NUMBER 5
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5888
Features active in total: 5888
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 106
PRCC T2: 46
ccRCC: 324
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 22
Generations completed = 44
Generations completed = 66
Generations completed = 87
Generations completed = 108
Generations completed = 128
Generations completed = 149
Generations completed = 170
Generations completed = 191
Generations completed = 212
Generations completed = 233
Generations completed = 254
Generations completed = 274
Generations completed = 294
Generations completed = 314
Generations completed = 334
Generations completed = 355
Generations completed = 376
Generations completed = 397
Generations completed = 420
Generations completed = 444
Generations completed = 468
Generations completed = 498
   	     	         	        	  type random forest (msl4) balanced accuracy   	                 root leanness                  
   	     	         	        	------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min     	avg     	max	std     
342 features: [0_STC2, 0_SQSTM1, 0_PDZK1IP1, 0_TEK, 0_GRPEL2, 0_TRIOBP, 0_VAMP1, 0_NTN1, 0_CPNE8, 0_ANKRD46, 0_EMCN, 0_PHKA2, 0_AKR1C3, 0_DOK4, 0_CLDN2, 0_GIMAP8, 0_PCYOX1, 0_PEA15, 0_FNIP1, 0_S1PR1, 0_CPNE5, 0_TMEM106C, 0_TIMM8A, 0_C6orf118, 0_VEGFA, 0_CNTN2, 0_SFRP1, 0_ZFP91, 0_HIBCH, 0_STK38, 0_ADAL, 0_FAM13C, 0_PLCG2, 0_TNFRSF18, 0_ATP6V1B1, 0_NDUFB2, 0_GMDS, 0_NDUFA4L2, 0_POGK, 0_SEC63, 0_SLBP, 0_SNX33, 0_TFB1M, 0_AGL, 0_ARHGAP33, 0_DUSP6, 0_PLXNB1, 0_TBCC, 0_ATRIP, 0_DPF2, 0_FGF9, 0_MRPL45, 0_PDCD1, 0_PVR, 0_SCFD2, 0_STIM1, 0_ZBTB34, 0_ARPC2, 0_B4GALNT3, 0_BATF2, 0_BIN1, 0_CDC42EP3, 0_EXOC6, 0_FAM161B, 0_FGFR4, 0_HPR, 0_ITGB3, 0_LDB2, 0_NLGN1, 0_PRPF19, 0_RAP1GAP, 0_RPL14, 0_ST8SIA5, 0_TPK1, 0_UQCRQ, 0_WLS, 0_ARHGAP18, 0_BLVRA, 0_C9orf78, 0_CBWD3, 0_COG1, 0_CTBP1, 0_DIP2C, 0_KIF9, 0_LIN7C, 0_MTMR1, 0_NAP1L1, 0_NME7, 0_PSMD3, 0_RELA, 0_SDHD, 0_SMARCB1, 0_SPSB2, 0_TAB1, 0_THTPA, 0_VIM, 0_ZNF343, 0_ADCY4, 0_AFM, 0_ANK2, 0_ATE1, 0_C2orf49, 0_CANT1, 0_CFB, 0_COQ2, 0_CREB3L1, 0_CSPG4, 0_CYCS, 0_DNAJC12, 0_DPP8, 0_E4F1, 0_EIF3A, 0_FASTKD1, 0_FLRT3, 0_GALT, 0_GGT1, 0_GIMAP2, 0_GPR143, 0_HLA-B, 0_IFFO2, 0_IFRD2, 0_ISLR, 0_LGALS3, 0_LHPP, 0_LPCAT4, 0_MICAL2, 0_NARS2, 0_NFRKB, 0_PAPOLG, 0_PDK4, 0_PIAS2, 0_PIR, 0_PLD2, 0_POR, 0_PPP1R9B, 0_PPP2R2B, 0_PRKX, 0_PRMT1, 0_RPS6KB2, 0_SCARB1, 0_SDHA, 0_SEC14L1, 0_SERBP1, 0_SERPINB6, 0_SLC30A5, 0_SLC9A2, 0_SMC1A, 0_STRAP, 0_STRN3, 0_SURF2, 0_TBC1D14, 0_TDRD3, 0_TIMM50, 0_TLK1, 0_TRDMT1, 0_TYW1B, 0_UBXN4, 0_UPK1B, 0_USP13, 0_WDR7, 0_ZNF384, 0_ABCA7, 0_ABHD13, 0_ACY3, 0_ADCK5, 0_ADCY3, 0_ALDH1A1, 0_ALG2, 0_ANAPC11, 0_ANKRD13A, 0_APOBEC3G, 0_ARAF, 0_ATP6V1F, 0_B2M, 0_BAIAP2L2, 0_BCAT2, 0_BHMT, 0_BLOC1S1, 0_C17orf49, 0_C18orf25, 0_C2orf69, 0_C9orf116, 0_CA13, 0_CA9, 0_CARHSP1, 0_CCDC58, 0_CDCA8, 0_CDKN1A, 0_CHM, 0_CHMP6, 0_CIITA, 0_COG3, 0_COMMD1, 0_CP, 0_CSDE1, 0_CXCL12, 0_DDX18, 0_DIRAS3, 0_DLGAP4, 0_DMTF1, 0_DNAJC19, 0_DNAJC21, 0_DNAJC24, 0_DNASE1L3, 0_DOK1, 0_DOLPP1, 0_DPP3, 0_DSC2, 0_EFNB2, 0_EIF3I, 0_ELOVL1, 0_EML2, 0_ENPP3, 0_ENTPD5, 0_EPS15L1, 0_EPS8L2, 0_ERN1, 0_ETFA, 0_EVI5L, 0_EXOC7, 0_EYA4, 0_FOXO3, 0_FZD1, 0_GADD45GIP1, 0_GBA2, 0_GEM, 0_GGA3, 0_GLRX5, 0_GNB1L, 0_GPC4, 0_GPR160, 0_GPX3, 0_GRB2, 0_GSK3A, 0_GTF3C5, 0_HCCS, 0_HMBS, 0_HS2ST1, 0_IK, 0_ISCU, 0_KANK2, 0_KCNE3, 0_KCNE4, 0_KLHDC1, 0_KLHDC10, 0_LCA5, 0_LCOR, 0_LMAN1, 0_LMAN2L, 0_LNX1, 0_LPAR2, 0_LSS, 0_MAD1L1, 0_MECOM, 0_MERTK, 0_MKS1, 0_MPZL2, 0_MRPL18, 0_MTM1, 0_MTMR11, 0_MUC1, 0_MYO3B, 0_NCOA6, 0_NDOR1, 0_NIT1, 0_NNT, 0_NPR3, 0_NR1H3, 0_NSUN4, 0_NUDT8, 0_NUDT9, 0_PANK2, 0_PATZ1, 0_PCMTD2, 0_PDCD10, 0_PEG3, 0_PFKM, 0_PFN2, 0_PKN2, 0_PLEK2, 0_PLK1, 0_POLR2B, 0_PPFIBP2, 0_PSMB9, 0_PSMG4, 0_PTDSS2, 0_PTHLH, 0_PTPN2, 0_PTPRE, 0_PYGL, 0_RAB3GAP1, 0_RBM38, 0_RBMX2, 0_RGPD5, 0_RIC8B, 0_RILPL2, 0_RIMS4, 0_RPL10, 0_RPL24, 0_SACM1L, 0_SCIN, 0_SF1, 0_SIM2, 0_SLC10A3, 0_SLC16A7, 0_SLC25A5, 0_SLC27A4, 0_SLC30A9, 0_SLC43A1, 0_SMARCAD1, 0_SNRNP35, 0_SNRNP40, 0_SPATA13, 0_ST3GAL1, 0_STON2, 0_SVIP, 0_TBC1D13, 0_TBC1D15, 0_TBC1D2, 0_TBKBP1, 0_TGFB1, 0_TGOLN2, 0_TMED8, 0_TMEM53, 0_TNFRSF14, 0_TREM2, 0_TRIP10, 0_TRMT1, 0_TTC17, 0_TTR, 0_UBE2I, 0_UFM1, 0_UNC5CL, 0_VHL, 0_WIPF2, 0_XRN1, 0_ZDHHC20, 0_ZNF22, 0_ZNF337, 0_ZNF436, 0_ZNF768, 0_ZNHIT3]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
33 features: [0_STC2, 0_NTN1, 0_SQSTM1, 0_TEK, 0_DOK4, 0_VEGFA, 0_CLDN2, 0_EMCN, 0_PLCG2, 0_S1PR1, 0_AKR1C3, 0_PDZK1IP1, 0_SFRP1, 0_ST8SIA5, 0_FAM13C, 0_FGF9, 0_FGFR4, 0_ADCY4, 0_ARHGAP18, 0_ATP6V1B1, 0_B4GALNT3, 0_CFB, 0_GRB2, 0_HCCS, 0_LDB2, 0_MUC1, 0_NDUFA4L2, 0_PIAS2, 0_PPP1R9B, 0_RAP1GAP, 0_SLC9A2, 0_STK38, 0_SVIP]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
57 features: [0_STC2, 0_NTN1, 0_TEK, 0_SQSTM1, 0_AKR1C3, 0_VEGFA, 0_PDZK1IP1, 0_DOK4, 0_S1PR1, 0_CLDN2, 0_PLCG2, 0_EMCN, 0_ATP6V1B1, 0_FAM13C, 0_SFRP1, 0_ARHGAP18, 0_B4GALNT3, 0_NDUFA4L2, 0_RAP1GAP, 0_ST8SIA5, 0_ANK2, 0_CDC42EP3, 0_FGF9, 0_FGFR4, 0_FLRT3, 0_LDB2, 0_PLXNB1, 0_SLC9A2, 0_STK38, 0_ACY3, 0_ADCY4, 0_ANKRD46, 0_CFB, 0_DACT2, 0_EFNB2, 0_EYA4, 0_FBXO33, 0_GIMAP8, 0_GPR143, 0_GRB2, 0_HCCS, 0_KCNE3, 0_MUC1, 0_PIAS2, 0_PITPNM2, 0_PPP1R9B, 0_PPP2R2B, 0_SCIN, 0_SLBP, 0_SVIP, 0_TAB1, 0_TBC1D14, 0_TIMP2, 0_TPK1, 0_UBE2I, 0_UNC5CL, 0_UPK1B]
