
OPTIMIZING ON FOLD NUMBER 4
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5882
Features active in total: 5882
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 39
Generations completed = 81
Generations completed = 121
Generations completed = 163
Generations completed = 203
Generations completed = 242
Generations completed = 279
Generations completed = 320
Generations completed = 363
Generations completed = 404
Generations completed = 441
Generations completed = 479
   	     	         	        	  type random forest (msl4) balanced accuracy   	                 root leanness                  
   	     	         	        	------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min     	avg     	max	std     
(0.6397530639611311, 0.7071067811865476) [0_PLCG2]
(0.2, 1.0) []
Features in hall of fame by prevalence:
28 features: [0_AKR1C3, 0_NDUFA4L2, 0_SEC31A, 0_TEK, 0_TBC1D1, 0_SHC1, 0_OSBPL1A, 0_DAAM2, 0_LAMB1, 0_TOE1, 0_EIF3CL, 0_RORA, 0_TMTC1, 0_ZFP36, 0_ADCY4, 0_CHAC1, 0_ENO2, 0_GSN, 0_LGI4, 0_MTOR, 0_NR3C2, 0_NTN1, 0_PLCG2, 0_RBM17, 0_RPS6KB2, 0_SLC2A2, 0_TSC1, 0_TYW3]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
376 features: [0_AKR1C3, 0_NDUFA4L2, 0_SEC31A, 0_TEK, 0_TBC1D1, 0_OSBPL1A, 0_SHC1, 0_CHAC1, 0_SQSTM1, 0_RBM17, 0_DAAM2, 0_HUNK, 0_MEP1A, 0_IMPA1, 0_LAMB1, 0_EXD3, 0_UBTF, 0_TRDMT1, 0_HLA-DRB5, 0_RPL24, 0_PHB, 0_SAMD4B, 0_TNIP2, 0_DIABLO, 0_EPB41L2, 0_USP25, 0_RORA, 0_BPHL, 0_MID1, 0_PSMA4, 0_SH3BP5L, 0_ATP6AP2, 0_EIF3F, 0_ZNF37A, 0_RGP1, 0_UBA5, 0_NTN1, 0_RBM7, 0_ADCY4, 0_SDC1, 0_FGF9, 0_TMCO1, 0_TPK1, 0_COPS5, 0_DACH2, 0_EIF3CL, 0_TOE1, 0_ARSA, 0_KLC4, 0_FNIP1, 0_STRN4, 0_TMTC1, 0_TRIO, 0_VARS2, 0_CA9, 0_CLDN2, 0_NR3C2, 0_SAP30, 0_VPS11, 0_CDH23, 0_DYNC2LI1, 0_ERN1, 0_GBP4, 0_NAALADL1, 0_BIRC2, 0_COL9A3, 0_TTR, 0_CHD9, 0_CMC1, 0_LDB2, 0_RAB13, 0_RAB34, 0_THUMPD3, 0_USP4, 0_UXT, 0_CLDN8, 0_HSPA6, 0_KLHL32, 0_MTOR, 0_PAPSS2, 0_PLCG2, 0_S1PR1, 0_STRADA, 0_TRAPPC4, 0_WLS, 0_WNK1, 0_ZFP36, 0_ADAMTS9, 0_ALG11, 0_AMN, 0_BSG, 0_CEP68, 0_CHP2, 0_ENY2, 0_GIMAP8, 0_GLS, 0_GRAMD1B, 0_HBP1, 0_HIBADH, 0_HLA-DMA, 0_HPRT1, 0_LGALS1, 0_LGI4, 0_MET, 0_MINPP1, 0_PEG3, 0_SCARB1, 0_SLC27A4, 0_TCF7L2, 0_TRAPPC2L, 0_TSC1, 0_WBP2, 0_ABCA4, 0_AK3, 0_AMT, 0_APBA3, 0_ARHGAP18, 0_ARMCX6, 0_ATP6V1A, 0_AURKB, 0_BCHE, 0_C5orf22, 0_CBWD2, 0_CDC42EP3, 0_CDH2, 0_CLEC4C, 0_CLPTM1, 0_COX4I1, 0_CRBN, 0_CSNK1D, 0_CTDSPL, 0_CYGB, 0_DENND5B, 0_DNAJC24, 0_DOK1, 0_DSC1, 0_DSG2, 0_DYM, 0_EGR4, 0_EIF3H, 0_ENO2, 0_EXOC7, 0_GNPTG, 0_GPRASP1, 0_GSN, 0_KANK1, 0_KHDRBS3, 0_KIF13B, 0_MAP2K6, 0_MAPKAP1, 0_MRPL12, 0_MRPL37, 0_MRPL45, 0_NBN, 0_NDUFA5, 0_NELL1, 0_NMB, 0_NOSTRIN, 0_PCYT2, 0_PDCD6IP, 0_PFDN5, 0_PLEKHG1, 0_PM20D2, 0_PMPCB, 0_PPID, 0_PRKG1, 0_PTRH2, 0_RAD1, 0_RAPGEF4, 0_RHOA, 0_RPL12, 0_RSRC1, 0_SCAI, 0_SDCBP2, 0_SETD3, 0_SF3B2, 0_SGMS1, 0_SLC9A3R1, 0_SMPD3, 0_SPOCK2, 0_SPRED2, 0_SRA1, 0_STAT4, 0_SYNGR3, 0_TCF4, 0_TMEM141, 0_TTC30B, 0_TTC9C, 0_TYW3, 0_UBE3B, 0_XRCC4, 0_ACOT2, 0_ACTR3, 0_ADAM17, 0_AIMP1, 0_AKAP9, 0_ALB, 0_ANAPC5, 0_ANKRD26, 0_ANXA1, 0_APEH, 0_APOLD1, 0_ARFGAP2, 0_ARPC5, 0_ATP6V1B1, 0_ATP7A, 0_BAG3, 0_BARX2, 0_BCAP29, 0_BDH1, 0_C1orf35, 0_C9orf85, 0_CBX7, 0_CCDC122, 0_CCT3, 0_CDK18, 0_CHD1, 0_CLIC1, 0_CLINT1, 0_CLMN, 0_CLRN3, 0_CNPY2, 0_CNTN2, 0_COPA, 0_CTAGE1, 0_CTSF, 0_CTSH, 0_CTSS, 0_CUL7, 0_CYB5R4, 0_CYFIP2, 0_CYP2S1, 0_DAGLA, 0_DALRD3, 0_DCTN6, 0_DDO, 0_DDX1, 0_DMAP1, 0_DOCK6, 0_DOK4, 0_DPY30, 0_DYNLT3, 0_E2F1, 0_EMCN, 0_ERI3, 0_EXOC4, 0_EYA4, 0_FABP3, 0_FANCE, 0_FAT1, 0_FGF2, 0_FLNA, 0_FUBP1, 0_FUCA1, 0_G6PC, 0_GANAB, 0_GBE1, 0_GHR, 0_GNS, 0_GPR132, 0_GTF2IRD1, 0_HBA2, 0_HDGF, 0_HHLA2, 0_HIP1, 0_HIRA, 0_HNF1B, 0_HPCAL1, 0_HSPB2, 0_HYLS1, 0_IMPA2, 0_ING2, 0_ISCU, 0_ITGA2, 0_ITGB3BP, 0_JKAMP, 0_KIAA1958, 0_KIF9, 0_LDHB, 0_LPCAT1, 0_LRSAM1, 0_LSS, 0_LYPD6, 0_LZTS1, 0_MANEA, 0_MAP1LC3B, 0_MCM7, 0_MGST2, 0_MME, 0_MRPS36, 0_MSRB2, 0_MYO3A, 0_N4BP2L1, 0_NDUFAF1, 0_NIPAL3, 0_NIT1, 0_NLRP1, 0_NONO, 0_NOP58, 0_NSMCE2, 0_NUDT16L1, 0_OXNAD1, 0_PDHX, 0_PHIP, 0_PKLR, 0_PLCL1, 0_PLD2, 0_PLEKHA2, 0_POLG, 0_PQBP1, 0_PSIP1, 0_PSMA1, 0_PTDSS2, 0_PTPN7, 0_PTPRA, 0_PUS7, 0_PXK, 0_PYGL, 0_RAB11FIP1, 0_RAB1A, 0_RABGAP1, 0_RBM8A, 0_RGMA, 0_RGS1, 0_RIT1, 0_RNF149, 0_RRN3, 0_RSL24D1, 0_SACM1L, 0_SAMD4A, 0_SAMHD1, 0_SCARF2, 0_SDHD, 0_SENP8, 0_SEPHS2, 0_SFXN2, 0_SIM2, 0_SLC22A23, 0_SLC26A6, 0_SMURF2, 0_SNN, 0_SPAG5, 0_SPRY1, 0_SPRY4, 0_STRBP, 0_SUN2, 0_SUPT6H, 0_TAB2, 0_TAF5, 0_TAS1R1, 0_TCEA1, 0_TGFA, 0_TIGD1, 0_TM9SF1, 0_TMBIM1, 0_TMED4, 0_TMEM176B, 0_TMEM18, 0_TMPPE, 0_TNFRSF6B, 0_TRH, 0_TSPYL2, 0_TTC4, 0_TTLL7, 0_UBE4A, 0_UCK1, 0_VEGFA, 0_VPS41, 0_XAF1, 0_YPEL5, 0_ZBTB34, 0_ZBTB8A, 0_ZFX, 0_ZNF133, 0_ZNF211, 0_ZNF41]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
35 features: [0_AKR1C3, 0_NDUFA4L2, 0_TEK, 0_FGF9, 0_CA9, 0_DAAM2, 0_DYNC2LI1, 0_TPK1, 0_WLS, 0_NTN1, 0_TMTC1, 0_GBP4, 0_LDB2, 0_LGI4, 0_NR3C2, 0_PLCG2, 0_SQSTM1, 0_TCF4, 0_ADCY4, 0_ATP6V1A, 0_CDC42EP3, 0_DACH2, 0_DALRD3, 0_LDHB, 0_MANEA, 0_MET, 0_NELL1, 0_RAPGEF4, 0_SAP30, 0_SCARB1, 0_SLC22A23, 0_SLC27A4, 0_SPRY1, 0_SPRY4, 0_SYNGR3]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
57 features: [0_AKR1C3, 0_NDUFA4L2, 0_TEK, 0_CA9, 0_DYNC2LI1, 0_FGF9, 0_WLS, 0_LGI4, 0_TPK1, 0_DAAM2, 0_NTN1, 0_TMTC1, 0_LDB2, 0_SAP30, 0_SQSTM1, 0_ADCY4, 0_CLDN8, 0_DACH2, 0_NR3C2, 0_PLCG2, 0_TBC1D1, 0_APOLD1, 0_DALRD3, 0_GBP4, 0_MET, 0_S1PR1, 0_SEC31A, 0_SPOCK2, 0_SPRY4, 0_SYNGR3, 0_TCF4, 0_ARHGAP18, 0_ATP6V1A, 0_CDC42EP3, 0_CDK18, 0_CLMN, 0_CSNK1D, 0_DYNLT3, 0_ERBB4, 0_EXOC7, 0_FAM13C, 0_GIMAP8, 0_HTR3B, 0_HUNK, 0_KIF13B, 0_KIF9, 0_LDHB, 0_LRRC28, 0_MANEA, 0_NELL1, 0_PEG3, 0_RAPGEF4, 0_SCARB1, 0_SLC22A23, 0_SLC27A4, 0_SPRY1, 0_TACC1]
