
OPTIMIZING ON FOLD NUMBER 1
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5888
Features active in total: 5888
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 40
Generations completed = 83
Generations completed = 124
Generations completed = 167
Generations completed = 209
Generations completed = 251
Generations completed = 293
Generations completed = 335
Generations completed = 375
Generations completed = 415
Generations completed = 450
Generations completed = 488
   	     	         	        	   type random forest (msl4) balanced accuracy   	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min     	avg     	max	std     
372 features: [0_AKR1C3, 0_LGI4, 0_DDB2, 0_RBM17, 0_SFXN5, 0_SPTBN4, 0_SDSL, 0_STC2, 0_PRTFDC1, 0_BCHE, 0_TBC1D1, 0_MDH1B, 0_FAIM, 0_MID1, 0_ZNF135, 0_STK38, 0_NELL1, 0_SQSTM1, 0_ATP1B3, 0_GTF2H1, 0_METAP1, 0_PLCG2, 0_RAD50, 0_CSDE1, 0_ATP6V1A, 0_GGTLC1, 0_NDUFA4L2, 0_CHRD, 0_FGF9, 0_SMC2, 0_TMED9, 0_ACBD3, 0_CRHBP, 0_FAM13C, 0_FGFR4, 0_HMGB1, 0_MRPL38, 0_TMEM176A, 0_TRIM65, 0_UFM1, 0_GGTLC2, 0_JAZF1, 0_NR2C2, 0_TCTN1, 0_TMPRSS2, 0_WDR11, 0_ZNF37A, 0_ABCF3, 0_BRMS1, 0_CNOT2, 0_GLMN, 0_KIF16B, 0_LBH, 0_POU3F3, 0_PPP2R2B, 0_PRMT5, 0_SCARB1, 0_TAB2, 0_TBC1D14, 0_TNFRSF6B, 0_UNC45A, 0_ATP6V1C2, 0_BCL2L2, 0_CDC42BPA, 0_CFI, 0_DYNC2LI1, 0_FABP7, 0_HKDC1, 0_IDH2, 0_LRP4, 0_LYRM7, 0_MACC1, 0_NCAPH, 0_NUBP1, 0_OGT, 0_PLXNB1, 0_PTMA, 0_RAP1GAP, 0_REC8, 0_RPS6KA1, 0_SERPINA6, 0_TMCO1, 0_ZNF146, 0_ACE2, 0_AKTIP, 0_ARL10, 0_ATP6V1H, 0_ATRN, 0_CA13, 0_CARHSP1, 0_CDK20, 0_CIDEB, 0_CLDN8, 0_CLEC4C, 0_COMT, 0_CREB3L1, 0_DALRD3, 0_DIS3, 0_EIF2B4, 0_ENPP3, 0_F2, 0_FOXO1, 0_FUZ, 0_FXR2, 0_FZD1, 0_GNE, 0_HDAC6, 0_HPCAL1, 0_KLF3, 0_MMP11, 0_NPTN, 0_NR3C2, 0_NTN1, 0_PCDHGC4, 0_PCLO, 0_PDZK1IP1, 0_PLEKHA7, 0_PLK1, 0_PPP3CA, 0_PXK, 0_RAB22A, 0_RUFY1, 0_SELL, 0_SIRPA, 0_SNRPA, 0_SNRPB, 0_ST8SIA5, 0_STAP2, 0_TMEM176B, 0_TRAP1, 0_TRIOBP, 0_TXLNG, 0_ABCB6, 0_ABHD3, 0_ACSL3, 0_ADCY4, 0_AFAP1, 0_AHDC1, 0_AK2, 0_AKAP12, 0_AKT3, 0_ALDH4A1, 0_ALG10B, 0_ALKBH5, 0_ANAPC16, 0_ANGPTL4, 0_AP1AR, 0_ARFGEF1, 0_ARHGAP6, 0_ARL6, 0_ARSK, 0_ASCC3, 0_ATAD3A, 0_ATP2C1, 0_ATP6V1D, 0_AUP1, 0_B4GALNT2, 0_B4GALNT3, 0_BAD, 0_BAG4, 0_BEX2, 0_BHMT2, 0_BIK, 0_BTRC, 0_C1GALT1, 0_C5orf34, 0_C9orf116, 0_CA9, 0_CAB39, 0_CACNA1H, 0_CAMSAP1, 0_CAV1, 0_CBLC, 0_CBR1, 0_CC2D1A, 0_CCDC12, 0_CCNDBP1, 0_CCRL2, 0_CD9, 0_CDC37L1, 0_CDCA7L, 0_CDH1, 0_CDK1, 0_CDK5, 0_CEP76, 0_CIB2, 0_CITED1, 0_CITED2, 0_COQ2, 0_CORO1C, 0_CP, 0_CPNE5, 0_CRISPLD2, 0_CSRNP3, 0_CWC27, 0_CYTIP, 0_DAAM2, 0_DACH2, 0_DCLK3, 0_DNAJC16, 0_DNAL1, 0_DPAGT1, 0_DRG2, 0_EGLN1, 0_EIF2S2, 0_EIF2S3, 0_EPS15, 0_ERLIN2, 0_F2RL1, 0_FAM122A, 0_FAM160B2, 0_FAM171B, 0_FAM81A, 0_FAM83H, 0_FASTKD3, 0_FICD, 0_FLRT3, 0_FNIP2, 0_FTSJ3, 0_GAB2, 0_GEN1, 0_GGT6, 0_GLRX5, 0_GNS, 0_GPR137B, 0_GPR160, 0_GPX3, 0_GREM2, 0_GSPT1, 0_HCRTR1, 0_HDAC1, 0_HEXIM2, 0_HNRNPUL1, 0_HSPB7, 0_HTR3B, 0_HTT, 0_ICAM1, 0_ID1, 0_IDH3A, 0_INTS1, 0_IPO11, 0_ISYNA1, 0_JAK2, 0_JMJD1C, 0_KATNAL2, 0_KBTBD8, 0_KCNS3, 0_KCTD13, 0_KHDRBS2, 0_KHK, 0_KIF13B, 0_KIF26B, 0_KIF5B, 0_KIF9, 0_KLF2, 0_LAP3, 0_LMBR1, 0_LONP1, 0_MAGOHB, 0_MAP3K9, 0_MAP4K2, 0_MAPK9, 0_MARK4, 0_MCM3AP, 0_MFSD9, 0_MKS1, 0_MMP14, 0_MMP2, 0_MRM1, 0_MRPL28, 0_MRPS25, 0_MRPS7, 0_MSN, 0_MT1A, 0_MVK, 0_MYB, 0_NAA15, 0_NDUFB1, 0_NLRP12, 0_NOP2, 0_NUDT12, 0_OCIAD2, 0_OTUD1, 0_PALMD, 0_PARL, 0_PDE11A, 0_PEX11B, 0_PFN1, 0_PIGS, 0_PIK3R6, 0_PIN1, 0_PITPNM2, 0_PKLR, 0_PLD2, 0_PLOD2, 0_PM20D2, 0_POLR1E, 0_PON2, 0_PPM1K, 0_PRDX3, 0_PRPF4B, 0_PSMB3, 0_PSME1, 0_PTCD3, 0_PTPRJ, 0_PYGL, 0_RAB11FIP4, 0_RAB30, 0_RAD23A, 0_RANBP9, 0_RAP1GAP2, 0_RAP1GDS1, 0_RASGRF1, 0_RBPMS, 0_RCE1, 0_RDH14, 0_RFC5, 0_RNF181, 0_RNF216, 0_RPA3, 0_RPS16, 0_RSRC2, 0_RYBP, 0_SAMHD1, 0_SAP30, 0_SDC1, 0_SDF2L1, 0_SDK1, 0_SEZ6L2, 0_SF3B3, 0_SH3BP2, 0_SHMT1, 0_SIM2, 0_SLC16A4, 0_SLC17A4, 0_SLC25A11, 0_SLC27A2, 0_SLC38A6, 0_SOCS3, 0_SP2, 0_STAT1, 0_STAU2, 0_STEAP3, 0_SYCP3, 0_SYT15, 0_TBL1X, 0_TEC, 0_TGFA, 0_THOC2, 0_TMEM159, 0_TNFRSF18, 0_TOP3A, 0_TPD52L1, 0_TPK1, 0_TPT1, 0_TRIB2, 0_TRIM11, 0_UBA2, 0_UBAP2, 0_UBR3, 0_UBTF, 0_UNC5B, 0_UQCRFS1, 0_UROS, 0_VIM, 0_ZBTB2, 0_ZBTB42, 0_ZNF251, 0_ZNF415, 0_ZNF420, 0_ZNF768, 0_ZSCAN12]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
45 features: [0_STC2, 0_TBC1D1, 0_PLCG2, 0_LGI4, 0_FAM13C, 0_AKR1C3, 0_ATP6V1A, 0_FGF9, 0_NDUFA4L2, 0_NELL1, 0_ACE2, 0_GGTLC1, 0_TMEM176A, 0_AKAP12, 0_ANGPTL4, 0_ARHGAP6, 0_B4GALNT3, 0_BHMT2, 0_CARHSP1, 0_CDC42BPA, 0_DAAM2, 0_DACH2, 0_DALRD3, 0_DDB2, 0_DYNC2LI1, 0_ENPP3, 0_FABP7, 0_FGFR4, 0_FTSJ3, 0_GGTLC2, 0_ICAM1, 0_KATNAL2, 0_KIF9, 0_NPTN, 0_PLXNB1, 0_PPP2R2B, 0_PXK, 0_SIRPA, 0_SOCS3, 0_SQSTM1, 0_ST8SIA5, 0_TBC1D14, 0_TMEM176B, 0_TMPRSS2, 0_TPD52L1]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
73 features: [0_STC2, 0_TBC1D1, 0_PLCG2, 0_AKR1C3, 0_LGI4, 0_FAM13C, 0_DDB2, 0_NELL1, 0_FGF9, 0_NDUFA4L2, 0_CRHBP, 0_GGTLC1, 0_SQSTM1, 0_ATP6V1A, 0_DACH2, 0_FGFR4, 0_GGTLC2, 0_TBC1D14, 0_TMEM176A, 0_TMPRSS2, 0_ACE2, 0_CDC42BPA, 0_ABCB6, 0_ADCY4, 0_AKAP12, 0_ANGPTL4, 0_ARHGAP6, 0_ATP6V1C2, 0_B4GALNT2, 0_B4GALNT3, 0_BCHE, 0_BHMT2, 0_BIK, 0_CARHSP1, 0_CRY2, 0_DAAM2, 0_DALRD3, 0_DYNC2LI1, 0_EGLN1, 0_ENPP3, 0_FABP7, 0_FAM81A, 0_FICD, 0_FTSJ3, 0_FZD1, 0_GPX3, 0_ICAM1, 0_KATNAL2, 0_KIF9, 0_LARP7, 0_LYRM7, 0_MAPK9, 0_MKS1, 0_NPTN, 0_NR3C2, 0_OTUD1, 0_PKLR, 0_PLXNB1, 0_PON2, 0_PPP2R2B, 0_PXK, 0_RASEF, 0_RBM6, 0_SFXN5, 0_SHMT1, 0_SIRPA, 0_SOCS3, 0_ST8SIA5, 0_TMEM176B, 0_TPD52L1, 0_TRIB2, 0_UPK1B, 0_ZNF415]
