
OPTIMIZING ON FOLD NUMBER 7
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5771
Features active in total: 5771
Computing active features for outcome survival
Features selected for this outcome: 2920
Features active in total: 5857
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 107
PRCC T2: 45
ccRCC: 324
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 140
censored 1: 252
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 7
ChRCC censored 1: 36
ChRCC deceased 0: 4
ChRCC deceased 1: 6
PRCC T1 censored 0: 54
PRCC T1 censored 1: 42
PRCC T1 deceased 0: 5
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 19
PRCC T2 censored 1: 17
PRCC T2 deceased 0: 6
PRCC T2 deceased 1: 3
ccRCC censored 0: 60
ccRCC censored 1: 157
ccRCC deceased 0: 54
ccRCC deceased 1: 53

RUNNING GENETIC ALGORITHM
Generations completed = 71
Generations completed = 142
Generations completed = 206
Generations completed = 267
Generations completed = 323
Generations completed = 381
Generations completed = 439
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
501 features: [0_KCTD16, 0_EMCN, 0_KIF18A, 0_NGRN, 0_CDK18, 0_SUDS3, 0_SLC41A3, 0_RAB11FIP4, 0_MAPT, 0_ADH5, 0_VEGFA, 0_PTMA, 0_AGPAT4, 0_ATIC, 0_UGT1A6, 0_TREM1, 0_PCBP1, 0_B3GNTL1, 0_UNC5CL, 0_TMEM33, 0_GRPEL2, 0_CDH23, 0_MYCBP, 0_ALAS1, 0_INTS8, 0_JARID2, 0_PHLDB3, 0_SLC16A1, 0_MT1A, 0_GNPTG, 0_NT5E, 0_HIP1R, 0_CA1, 0_SHC1, 0_FBXW7, 0_ATP6V1C2, 0_SYNGR3, 0_C9orf40, 0_LBH, 0_PSMD9, 0_SERPINA3, 0_MCCC1, 0_CWC15, 0_DAAM2, 0_DPP4, 0_ERBB4, 0_FAM104A, 0_FGFR4, 0_GPHN, 0_IRAK1, 0_NANOS1, 0_NEXN, 0_OXNAD1, 0_PANK3, 0_PCDHGA12, 0_PHKA2, 0_SNX29, 0_WDR35, 0_ZNF84, 0_CIDEB, 0_CSNK2B, 0_MCAT, 0_NRG2, 0_ODC1, 0_RELL1, 0_SERPINH1, 0_TARDBP, 0_ZBTB5, 0_HUNK, 0_PDCD5, 0_NOP2, 0_PAFAH2, 0_USP45, 0_ACTN3, 0_ANKZF1, 0_BLZF1, 0_BST2, 0_CBR1, 0_DHCR7, 0_ZSCAN2, 0_ACOT9, 0_ARHGEF5, 0_CASP10, 0_CBWD5, 0_EIF4G1, 0_EXOC7, 0_FOS, 0_MFSD8, 0_MFSD9, 0_MRPL18, 0_NUDT4, 0_POLR2C, 0_PPIH, 0_SCARF2, 0_SETDB2, 0_TIGD1, 0_ZNF354B, 0_CDKL5, 0_CTBP2, 0_ETNK2, 0_KIAA1522, 0_MRPS23, 0_VAPB, 0_YIPF2, 0_ZNF687, 0_C5orf34, 0_CRISPLD2, 0_GLI3, 0_MARCKS, 0_RTKN, 0_PROM1, 0_SNAP47, 0_LSS, 0_OTUD6B, 0_TFB1M, 0_TPP2, 0_TTC30B, 0_PKN1, 0_CDK20, 0_CREB3L1, 0_GRAMD1B, 0_PTTG2, 0_HDAC8, 0_PIGH, 0_RNF113A, 0_RNF149, 0_TBC1D1, 0_XK, 0_FIS1, 0_PDLIM2, 0_PGP, 0_PLEKHG3, 0_PSMD13, 0_TFE3, 0_TRIM7, 0_ATP8B4, 0_HNRNPD, 0_HSPA5, 0_NCOA3, 0_NDUFB4, 0_RBBP4, 0_VARS2, 0_HAUS4, 0_NUDT14, 0_PABPC5, 0_POLD3, 0_SMAGP, 0_AP2A2, 0_ATF1, 0_FXR1, 0_PDPK1, 0_PGLYRP2, 0_PUM2, 0_RB1CC1, 0_TMPRSS2, 0_B3GAT3, 0_CDV3, 0_CMC1, 0_GNS, 0_KCTD18, 0_SEC63, 0_TBCD, 0_ANKRD22, 0_ATP6V1A, 0_DDX3X, 0_ENPP2, 0_RFC5, 0_TSPAN6, 0_ACSL6, 0_FAM13C, 0_HGD, 0_PIK3R1, 0_PRKCI, 0_SLC7A5, 0_TIMM8B, 0_ADAMTS9, 0_FEN1, 0_VIM, 0_FGF19, 0_GLYAT, 0_HMGA1, 0_KHDRBS2, 0_KLRB1, 0_LDLRAD2, 0_MRPL49, 0_SYF2, 0_TPP1, 0_AKAP8, 0_AUH, 0_C18orf25, 0_HS1BP3, 0_REPS1, 0_SAP30L, 0_SRPRB, 0_SV2C, 0_TOR1AIP1, 0_XPO5, 0_ACOT8, 0_ANP32A, 0_BPNT1, 0_CCT3, 0_CLYBL, 0_DGKD, 0_EIF4EBP1, 0_ENTPD4, 0_FASTKD5, 0_FHOD1, 0_GLOD4, 0_INTU, 0_LPIN1, 0_MRPS25, 0_OGDHL, 0_PLOD2, 0_PRDX1, 0_PSMC5, 0_TLK1, 0_TRIM17, 0_VAMP1, 0_ZNF609, 0_AMFR, 0_ANAPC7, 0_ANKRD11, 0_APOOL, 0_BCKDK, 0_BRD4, 0_CANT1, 0_CDC37L1, 0_CDK12, 0_DIABLO, 0_DOK4, 0_DUSP6, 0_EPHA3, 0_FAM189A2, 0_FAM20A, 0_GMDS, 0_GTF3C5, 0_HMGB2, 0_IDO1, 0_ILVBL, 0_ISLR, 0_ITPA, 0_KCNA5, 0_LRRC59, 0_MAFG, 0_MAOA, 0_MATN2, 0_NR2C1, 0_OGDH, 0_P2RY1, 0_P4HB, 0_PAFAH1B2, 0_PON2, 0_PPM1E, 0_PTPRU, 0_QSER1, 0_REM1, 0_SCRN2, 0_SERPINB6, 0_SF3B5, 0_SLC25A5, 0_SLC46A2, 0_SPATA18, 0_SPATA5, 0_STARD5, 0_STT3A, 0_TACO1, 0_TAF12, 0_THRAP3, 0_TNFRSF1B, 0_UBAP2, 0_UBE2Z, 0_UBR2, 0_UNC93B1, 0_UQCRB, 0_USE1, 0_ZNF304, 0_ABCC3, 0_ABHD14B, 0_ABL1, 0_ACBD3, 0_ACTR3B, 0_ADCY4, 0_AFF4, 0_AKTIP, 0_ALDH1A3, 0_ALKBH2, 0_ALKBH4, 0_ALKBH7, 0_AMT, 0_ANK3, 0_AP2A1, 0_APBB1, 0_APOL2, 0_ARFIP1, 0_ARHGAP1, 0_ARHGEF7, 0_ASS1, 0_ATP1B3, 0_ATP6V0A2, 0_B3GNT2, 0_B3GNT3, 0_BCL7A, 0_BIRC3, 0_BRD3, 0_C11orf80, 0_C14orf93, 0_C1D, 0_C1orf198, 0_CAND2, 0_CBX4, 0_CCDC115, 0_CCDC127, 0_CCNG2, 0_CCNK, 0_CD164, 0_CD81, 0_CDKN1A, 0_CDYL2, 0_CHMP4C, 0_CHRD, 0_CHST10, 0_CLIP1, 0_CNOT4, 0_COPA, 0_COQ2, 0_COX10, 0_CRIP1, 0_CSPG4, 0_CTBP1, 0_CTSB, 0_DDX10, 0_DIRAS3, 0_DNAJC5, 0_DPP7, 0_DYNLRB1, 0_DZIP3, 0_EFR3A, 0_EGFR, 0_EPDR1, 0_ERGIC1, 0_ETFDH, 0_EXOC6, 0_FAM89A, 0_FAT1, 0_FBXO30, 0_FBXW8, 0_FCN3, 0_FGD1, 0_FLNB, 0_FOSB, 0_FRG1, 0_GABPB1, 0_GLE1, 0_GLOD5, 0_GNB4, 0_GPRC5D, 0_GSTA4, 0_HAAO, 0_HBA2, 0_HCCS, 0_HNRNPA2B1, 0_HNRNPC, 0_HSP90AB1, 0_IFT20, 0_IL20RA, 0_IL4I1, 0_IRS2, 0_ITIH1, 0_JKAMP, 0_KHSRP, 0_KIF20A, 0_LATS2, 0_LGALS1, 0_LIMD1, 0_LIMK1, 0_LNX1, 0_LSR, 0_LYPD5, 0_MAF, 0_MAPK13, 0_MBNL1, 0_MCRS1, 0_MET, 0_MID1, 0_MKKS, 0_MRPL9, 0_MYO3B, 0_NAV1, 0_NCSTN, 0_NDRG2, 0_NDUFA7, 0_NDUFB1, 0_NEDD4, 0_NFKBIE, 0_NLRP12, 0_NME1, 0_NOMO2, 0_NR3C2, 0_NRP1, 0_NSF, 0_NTRK3, 0_NUBP1, 0_NUCB1, 0_PA2G4, 0_PABPC1, 0_PACSIN2, 0_PAF1, 0_PCCB, 0_PDIA3, 0_PDS5A, 0_PGRMC1, 0_PHLDB2, 0_PIR, 0_PJA1, 0_PLA2G15, 0_PLEKHA2, 0_PLXDC1, 0_PNKD, 0_POLD2, 0_PPP1R15A, 0_PRPF18, 0_PRPF4, 0_PSMD2, 0_PTDSS2, 0_PTPRE, 0_PUS7, 0_RAB11FIP1, 0_RAB25, 0_RAB35, 0_RASL11A, 0_RCOR3, 0_RNF187, 0_RNF19B, 0_RNF214, 0_RNPEP, 0_RPAP1, 0_RPIA, 0_RPS6KA4, 0_RRP1B, 0_S100A1, 0_SALL1, 0_SCIN, 0_SCML4, 0_SEC62, 0_SH3D19, 0_SLC25A23, 0_SLC26A11, 0_SLC35F2, 0_SLC38A6, 0_SLC44A3, 0_SNF8, 0_SNRPG, 0_SQLE, 0_STAM, 0_STARD13, 0_STX8, 0_TCF7L2, 0_TERF2IP, 0_TFDP1, 0_TGFA, 0_THBS2, 0_TIMM8A, 0_TMBIM1, 0_TMEM126A, 0_TMEM19, 0_TMEM192, 0_TNFAIP8L3, 0_TPCN2, 0_TPM3, 0_TRADD, 0_TRIM33, 0_TRIM35, 0_TRIOBP, 0_TRMT1, 0_TSG101, 0_TSHZ3, 0_TSPYL2, 0_TTC30A, 0_TTLL12, 0_TUBB1, 0_UBAP1, 0_UBE2N, 0_UBE4A, 0_UBOX5, 0_UFM1, 0_UQCRC1, 0_USP32, 0_USP47, 0_VPS16, 0_VPS37B, 0_VRK2, 0_WASL, 0_XRCC6, 0_YY1, 0_ZBTB37, 0_ZBTB49, 0_ZBTB8A, 0_ZCCHC8, 0_ZMYM3, 0_ZNF415, 0_ZNF83]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
274 features: [0_KCTD16, 0_VEGFA, 0_KIF18A, 0_NGRN, 0_EMCN, 0_PTMA, 0_B3GNTL1, 0_SUDS3, 0_UGT1A6, 0_RAB11FIP4, 0_SLC41A3, 0_CDK18, 0_INTS8, 0_ADH5, 0_MAPT, 0_AGPAT4, 0_TREM1, 0_ATIC, 0_CDH23, 0_PSMD9, 0_PCBP1, 0_SHC1, 0_FBXW7, 0_MT1A, 0_UNC5CL, 0_ALAS1, 0_CA1, 0_GRPEL2, 0_LBH, 0_NT5E, 0_TMEM33, 0_ATP6V1C2, 0_HIP1R, 0_PHLDB3, 0_DGKD, 0_TFB1M, 0_VAMP1, 0_SYNGR3, 0_SNAP47, 0_MCCC1, 0_MYCBP, 0_DHCR7, 0_ELF3, 0_SMYD3, 0_EIF4EBP1, 0_BLZF1, 0_SLC7A5, 0_FAM189A2, 0_TLK1, 0_VIM, 0_ENPP2, 0_GNS, 0_NDRG2, 0_RALA, 0_RBM39, 0_ACOT8, 0_ACOT9, 0_ACSL6, 0_ADAMTS9, 0_BST2, 0_CBR1, 0_CREB3L1, 0_DDX3X, 0_EIF4G1, 0_ETNK2, 0_EXOC7, 0_FEN1, 0_FOS, 0_GRAMD1B, 0_HS1BP3, 0_KIAA1522, 0_MATN2, 0_NOP2, 0_RELL1, 0_RNF149, 0_TFE3, 0_TSPAN6, 0_USP45, 0_ZSCAN2, 0_ANKRD11, 0_ATP6V1A, 0_CMC1, 0_FXR1, 0_JARID2, 0_MYO1C, 0_NOLC1, 0_OGDHL, 0_PTTG2, 0_SPATA18, 0_SYF2, 0_ACTN3, 0_C5orf34, 0_C9orf40, 0_CHST11, 0_CIDEB, 0_CSNK2B, 0_CWC15, 0_DAAM2, 0_DPP4, 0_ERBB4, 0_FAM104A, 0_FGFR4, 0_FIS1, 0_GNPTG, 0_GPHN, 0_HNRNPD, 0_IRAK1, 0_ITPA, 0_MCAT, 0_MFSD8, 0_NANOS1, 0_NDUFB4, 0_NEDD4, 0_NEXN, 0_NRG2, 0_ODC1, 0_OXNAD1, 0_PANK3, 0_PCDHGA12, 0_PDPK1, 0_PGLYRP2, 0_PHKA2, 0_PLEKHG3, 0_PROM1, 0_SERPINH1, 0_SLC16A1, 0_SNF8, 0_SNX29, 0_TARDBP, 0_TBC1D1, 0_VARS2, 0_WDR35, 0_ZNF84, 0_FAM13C, 0_ARMC9, 0_LATS2, 0_LNX1, 0_OTUD6B, 0_PSMC5, 0_ANAPC7, 0_ANP32A, 0_BCKDK, 0_CANT1, 0_CD9, 0_FAM20A, 0_FGD1, 0_IDO1, 0_LARP7, 0_OGDH, 0_P4HB, 0_PARP6, 0_PCDHGB3, 0_PPP1R15A, 0_SGMS1, 0_SLC38A6, 0_TACO1, 0_THUMPD2, 0_TIMM8B, 0_XPO5, 0_ZNF304, 0_ANKRD22, 0_ANKZF1, 0_AP2A2, 0_ARHGEF5, 0_ATF1, 0_B3GAT3, 0_B4GALT2, 0_BIRC2, 0_BPNT1, 0_CALU, 0_CASP10, 0_CBWD5, 0_CCDC51, 0_CDK20, 0_CDKL5, 0_CDV3, 0_CRISPLD2, 0_CTBP2, 0_DIABLO, 0_DPH2, 0_DPP9, 0_EDEM2, 0_FGF19, 0_GLI3, 0_GLOD4, 0_GMDS, 0_GTF3C5, 0_HAUS4, 0_HDAC8, 0_HGD, 0_HSPA5, 0_HUNK, 0_ILVBL, 0_LDLRAD2, 0_LSS, 0_MAOA, 0_MARCKS, 0_MFSD9, 0_MRPL18, 0_MRPL49, 0_MRPS23, 0_NR2C1, 0_NUDT14, 0_NUDT4, 0_PABPC5, 0_PAFAH2, 0_PDCD5, 0_PGP, 0_PIGH, 0_PIK3CG, 0_PIK3R1, 0_PKN1, 0_POLD3, 0_POLR2C, 0_POP4, 0_PPIH, 0_PRKCI, 0_PSMD13, 0_PTDSS2, 0_PTPRU, 0_PUM2, 0_RAB7A, 0_RB1CC1, 0_RNF113A, 0_RTKN, 0_SALL1, 0_SCARF2, 0_SEC63, 0_SERPINA3, 0_SETDB2, 0_SIGMAR1, 0_SMAD9, 0_SMAGP, 0_SPOCK2, 0_TBCD, 0_TIGD1, 0_TMEM18, 0_TMEM59, 0_TMPRSS2, 0_TPM3, 0_TPP2, 0_TRIM7, 0_TRMT1, 0_TSG101, 0_TTC30B, 0_UBOX5, 0_VAPB, 0_XK, 0_YIPF2, 0_YWHAZ, 0_ZBTB5, 0_ZNF354B, 0_ZNF687, 0_CA9, 0_CDH16, 0_PSMG4, 0_STARD13, 0_HSPA9, 0_KIAA1841, 0_RNASET2, 0_ERAP2, 0_KHDRBS2, 0_NUMB, 0_SLC29A2, 0_SNRPG, 0_UBE4A, 0_CISH, 0_FBXO30, 0_GTF3C6, 0_PON2, 0_PRPF4B, 0_RHPN1, 0_SPATA13, 0_TPM4]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
39 features: [0_VEGFA, 0_KCTD16, 0_PTMA, 0_UGT1A6, 0_EMCN, 0_ATP6V1A, 0_SYNGR3, 0_PRDX1, 0_SHC1, 0_ATIC, 0_B3GNTL1, 0_CANT1, 0_ETFDH, 0_OGDH, 0_PABPC1, 0_SLC25A5, 0_AGPAT4, 0_CCT3, 0_CDK18, 0_CSPG4, 0_DCBLD2, 0_EIF5A2, 0_FAM104A, 0_HBA1, 0_INTS8, 0_KIF18A, 0_LARP7, 0_LRRC59, 0_NGRN, 0_OGDHL, 0_PSMD2, 0_RBM45, 0_RPN1, 0_SLC26A11, 0_SUDS3, 0_UBE2Z, 0_UNC5CL, 0_VIM, 0_XPO5]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
69 features: [0_VEGFA, 0_KCTD16, 0_PTMA, 0_UGT1A6, 0_EMCN, 0_ATP6V1A, 0_SYNGR3, 0_SHC1, 0_CDK18, 0_AGPAT4, 0_ATIC, 0_B3GNTL1, 0_INTS8, 0_KIF18A, 0_OGDHL, 0_PRDX1, 0_RELL1, 0_SLC25A5, 0_UBE2Z, 0_UNC5CL, 0_CANT1, 0_CCT3, 0_ETFDH, 0_LRRC59, 0_NGRN, 0_NRP1, 0_OGDH, 0_PABPC1, 0_SUDS3, 0_BHMT2, 0_BNIP3L, 0_C1orf174, 0_CRY2, 0_CSPG4, 0_DCBLD2, 0_DDX46, 0_DHCR7, 0_DPYSL3, 0_DSN1, 0_EIF5A2, 0_FAM104A, 0_FGD6, 0_FZD4, 0_GCAT, 0_GLYR1, 0_HBA1, 0_HECTD2, 0_JARID2, 0_KIF7, 0_LARP7, 0_LNX1, 0_NDRG2, 0_PCBP1, 0_PSMD2, 0_RBM26, 0_RBM45, 0_RBM47, 0_RPN1, 0_S1PR1, 0_SIGMAR1, 0_SLC26A11, 0_SMYD3, 0_SOCS2, 0_TCTA, 0_TMEM165, 0_TMEM192, 0_TRIOBP, 0_VIM, 0_XPO5]
