
OPTIMIZING ON FOLD NUMBER 6
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 2961
Features active in total: 2961
Computing feature importance
Running optimizer

CREATING FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 140
censored 1: 252
deceased 0: 68
deceased 1: 68

STARTING MULTI-OBJECTIVE OPTIMIZATION ON DIFFERENT FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION
Computation on different folds for learning the fitness adjustment regression finished in 00-04:01:21
Extracting hall of fames for tuning.

ASSIGNING WEIGHTS TO THE SOLUTIONS IN THE TUNING FRONT RESULTS.

LEARNING FITNESS ADJUSTERS USING TUNING FRONT RESULTS, AND CREATING ADJUSTED OBJECTIVES.
Learning adjustment for root leanness
Training fitness adjuster regressor on 83 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('RFReg', RandomForestRegressor(criterion='absolute_error'))])
feature importances = [0. 0. 0.]


Learning adjustment for survival SKSurv Cox model concordance index
Training fitness adjuster regressor on 83 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('RFReg', RandomForestRegressor(criterion='absolute_error'))])
feature importances = [0.41942545 0.08503316 0.49554139]



RUNNING THE MAIN OPTIMIZER WITH THE ADJUSTED OBJECTIVES.

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 140
censored 1: 252
deceased 0: 68
deceased 1: 68

RUNNING GENETIC ALGORITHM
Generations completed = 58
Generations completed = 120
Generations completed = 182
Generations completed = 246
Generations completed = 309
Generations completed = 370
Generations completed = 433
Generations completed = 494
   	     	         	        	              adjusted root leanness             	   survival SKSurv Cox model adjusted concordance index  
   	     	         	        	-------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std      	min     	avg     	max     	std                      
455	500  	618      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666678	0.696097	0.0312588                
456	500  	617      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666532	0.696097	0.031323                 
457	500  	618      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666533	0.696097	0.0313217                
458	500  	614      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666684	0.696097	0.0312635                
459	500  	621      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666534	0.696097	0.0313221                
460	500  	666      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666534	0.696097	0.0313221                
461	500  	620      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666534	0.696097	0.0313221                
462	500  	643      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666686	0.696097	0.0312654                
463	500  	625      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666536	0.696097	0.0313213                
464	500  	616      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666537	0.696097	0.0313219                
465	500  	602      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666537	0.696097	0.0313219                
466	500  	635      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666541	0.696097	0.031324                 
467	500  	614      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666692	0.696097	0.0312702                
468	500  	631      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666539	0.696097	0.0313275                
469	500  	637      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666539	0.696097	0.0313275                
470	500  	621      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666543	0.696097	0.0313287                
471	500  	596      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666694	0.696097	0.031272                 
472	500  	608      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666694	0.696097	0.031272                 
473	500  	599      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666694	0.696097	0.031272                 
474	500  	611      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666695	0.696097	0.0312728                
475	500  	619      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666695	0.696097	0.0312728                
476	500  	592      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666543	0.696097	0.0313294                
477	500  	606      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666543	0.696097	0.0313297                
478	500  	627      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666543	0.696097	0.0313297                
479	500  	599      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666545	0.696097	0.0313313                
480	500  	633      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666546	0.696097	0.03133                  
481	500  	647      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666546	0.696097	0.03133                  
482	500  	618      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666693	0.696097	0.0312711                
483	500  	624      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666548	0.696097	0.0313362                
484	500  	619      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666552	0.696097	0.0313374                
485	500  	623      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666555	0.696097	0.0313379                
486	500  	635      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666698	0.696097	0.031276                 
487	500  	639      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666706	0.696097	0.0312827                
488	500  	616      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666553	0.696097	0.0313416                
489	500  	602      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666701	0.696097	0.0312787                
490	500  	618      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666553	0.696097	0.0313512                
491	500  	620      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666559	0.696097	0.0313418                
492	500  	628      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666707	0.696097	0.031284                 
493	500  	629      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666557	0.696097	0.0313448                
494	500  	628      	2961    	0.57735 	0.642814	1  	0.0667565	0.498093	0.666709	0.696097	0.0312852                
495	500  	621      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666559	0.696097	0.0313418                
496	500  	628      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666559	0.696097	0.0313418                
497	500  	607      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666559	0.696097	0.0313418                
498	500  	616      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.66656 	0.696097	0.0313411                
499	500  	616      	2961    	0.57735 	0.643074	1  	0.0667537	0.498093	0.666562	0.696097	0.0313416                
Optimization on fold finished in 00-08:06:56

FEATURE SETS SELECTED

PARETO FRONT
Number of solutions = 3
(1.0, 0.4980925503492961) []
(0.7071067811865476, 0.6927337127860618) [0_INTS8]
(0.5773502691896257, 0.6960971519938175) [0_LTV1, 0_MAP3K12]
Features in hall of fame by prevalence:
[0_INTS8, 0_LTV1, 0_MAP3K12]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
366 features: [0_SKA1, 0_KIF18A, 0_ERCC6L, 0_TPX2, 0_LTV1, 0_FBXO5, 0_SSB, 0_CEP55, 0_BIRC5, 0_CCNA2, 0_CENPA, 0_INTS8, 0_NOP56, 0_TMEM87B, 0_ARPC5, 0_DNA2, 0_FAM104A, 0_GORAB, 0_GTPBP2, 0_HAPLN3, 0_NUDT11, 0_PINK1, 0_SLC2A9, 0_SNRPA1, 0_TDG, 0_ABCA4, 0_ARID5A, 0_BCKDHA, 0_CCNB2, 0_DCAF11, 0_EME1, 0_FADS1, 0_HADH, 0_LNX2, 0_LSM2, 0_NASP, 0_NOP58, 0_PFDN4, 0_PLEKHA7, 0_PLXDC1, 0_PRC1, 0_SLC7A5, 0_SMC4, 0_TMEM192, 0_TTK, 0_ZNF280C, 0_AGPAT4, 0_AHI1, 0_ALDH1L1, 0_ALDH1L2, 0_AP4B1, 0_APCS, 0_CAPZA1, 0_CCNB1, 0_CCNH, 0_CHFR, 0_CHST6, 0_CLDN4, 0_CLK2, 0_CNDP2, 0_COL1A2, 0_CYFIP2, 0_DDX55, 0_DEPDC1, 0_DNAJB11, 0_DNAJC24, 0_EIF2B4, 0_ELOVL5, 0_FAM156A, 0_FECH, 0_FHOD1, 0_GLI2, 0_HNRNPL, 0_INPP5B, 0_KCND1, 0_KCNJ15, 0_KIF4A, 0_MAP3K12, 0_MIPEP, 0_MRPL49, 0_MSTO1, 0_MYO5B, 0_NAA25, 0_NCAPH, 0_NEUROD1, 0_OGDH, 0_OTP, 0_PGLYRP2, 0_PGPEP1, 0_PHLDB2, 0_PLK1, 0_PODNL1, 0_POU2F2, 0_RBM47, 0_SETD3, 0_SHC1, 0_SHROOM3, 0_SLC16A1, 0_SLC27A2, 0_TACC3, 0_TCERG1, 0_TCIRG1, 0_TIPRL, 0_TMEM132E, 0_TMEM165, 0_TMEM25, 0_TNFRSF21, 0_TOLLIP, 0_TPM4, 0_TRIB3, 0_TRIM27, 0_TSPAN1, 0_UPK3B, 0_WDR26, 0_XAF1, 0_ZNF514, 0_ACAA2, 0_ACADM, 0_ACAT1, 0_ACIN1, 0_ACO2, 0_ADA, 0_ADAM33, 0_ADAM8, 0_AFG3L2, 0_ALDH6A1, 0_ALG13, 0_ANK3, 0_ANLN, 0_APBB1, 0_APEH, 0_APOOL, 0_AQP1, 0_ARHGAP24, 0_ARHGEF16, 0_ARHGEF35, 0_ARRDC4, 0_ATAD2, 0_ATXN7L3, 0_AUH, 0_AURKB, 0_B3GALNT2, 0_B4GALNT1, 0_BAG1, 0_BAZ1A, 0_BGN, 0_BLK, 0_BLM, 0_BUB3, 0_C1orf198, 0_C4orf19, 0_CBWD1, 0_CCDC102B, 0_CCDC88B, 0_CDC20, 0_CDC25C, 0_CDC45, 0_CDC6, 0_CDCA5, 0_CDCA8, 0_CDH23, 0_CDK1, 0_CDK2AP1, 0_CDKN2C, 0_CEBPB, 0_CHD1L, 0_CHDH, 0_CHST12, 0_CHST15, 0_CIR1, 0_CNTNAP1, 0_COBL, 0_COL1A1, 0_COL6A2, 0_COMT, 0_CPNE1, 0_CPT2, 0_CRAT, 0_CRY2, 0_CRYL1, 0_CTDSPL, 0_CYP1B1, 0_DDR1, 0_DEPDC1B, 0_DERL3, 0_DLX5, 0_DNAJB7, 0_DNAJC10, 0_DNAJC12, 0_DNAJC2, 0_DPYSL3, 0_DUSP14, 0_EIF2B1, 0_EIF2S2, 0_EIF4EBP1, 0_ENPP5, 0_EPHX2, 0_EZH2, 0_FABP3, 0_FAHD1, 0_FAM20A, 0_FANCI, 0_FANCL, 0_FBP1, 0_FKBP10, 0_FTSJ1, 0_FUCA1, 0_FXYD3, 0_GABPB1, 0_GEM, 0_GEN1, 0_GLOD5, 0_GLT8D2, 0_GRAMD1C, 0_GREM2, 0_GRIN2D, 0_GTF2E2, 0_HADHB, 0_HECTD2, 0_HESX1, 0_HIBCH, 0_HNRNPA2B1, 0_HNRNPA3, 0_HOXC13, 0_HP1BP3, 0_HSD17B8, 0_IER3, 0_IL15RA, 0_IL17RD, 0_IL4I1, 0_ILDR1, 0_ILVBL, 0_IMPA2, 0_IRF7, 0_JUP, 0_KCNG1, 0_KIF11, 0_KIF13B, 0_KIF20A, 0_KIF4B, 0_KIF7, 0_KLHL36, 0_LARS2, 0_LDHD, 0_LINS1, 0_LMNB1, 0_LMO7, 0_LRBA, 0_LRP5, 0_LSM12, 0_LUC7L, 0_MACC1, 0_MAP3K8, 0_MCM6, 0_MCM9, 0_MDM4, 0_MFGE8, 0_MGAT2, 0_MKI67, 0_MLPH, 0_MPHOSPH10, 0_MRPL9, 0_MSRB3, 0_MSTN, 0_NAP1L1, 0_NDUFV1, 0_NLRX1, 0_NNT, 0_NR2C1, 0_NR3C2, 0_OCLN, 0_OGDHL, 0_PABPC1, 0_PAFAH2, 0_PAK1IP1, 0_PCCA, 0_PCGF1, 0_PCID2, 0_PHF10, 0_PHLDB1, 0_PIF1, 0_PIP5K1A, 0_PLCXD1, 0_PLK3, 0_PLS1, 0_POU2F1, 0_PPP1R13B, 0_PPP2R2C, 0_PRCC, 0_PRDX2, 0_PRMT5, 0_PRPF4B, 0_PRR16, 0_PSMA4, 0_PSMB1, 0_PSMB4, 0_PSMD12, 0_PSMD13, 0_PUS1, 0_RAB17, 0_RAD51, 0_RAD54L, 0_RANBP9, 0_RASGRF1, 0_RBM28, 0_RBM34, 0_RBMX2, 0_RCC2, 0_REM1, 0_RFC4, 0_RGL2, 0_RGPD6, 0_RPA4, 0_RPS6KB1, 0_RRP1B, 0_RUFY3, 0_RUNX1, 0_SAA4, 0_SCAMP2, 0_SEMA3A, 0_SERPINH1, 0_SH3RF1, 0_SIM2, 0_SLC25A11, 0_SLC25A23, 0_SLC25A4, 0_SMARCA2, 0_SNRPA, 0_SNX12, 0_SPAG5, 0_SPATA18, 0_SPRYD3, 0_SRP19, 0_SRPX2, 0_STEAP3, 0_STRADA, 0_STT3A, 0_SUMO2, 0_SUMO4, 0_TACC2, 0_TARDBP, 0_TBC1D22A, 0_TBCE, 0_TCTA, 0_TF, 0_THRA, 0_THUMPD2, 0_TJP2, 0_TNFSF4, 0_TOP2A, 0_TSEN15, 0_TSPYL1, 0_TTLL11, 0_TUBB, 0_TXNDC5, 0_UBE2C, 0_UGDH, 0_USP45, 0_UTP6, 0_WDR31, 0_XK, 0_ZBTB4, 0_ZNF207, 0_ZNF251, 0_ZNF580, 0_ZRANB2]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
49 features: [0_ACAT1, 0_ANLN, 0_AURKB, 0_BIRC5, 0_BLM, 0_CAPZA1, 0_CCNA2, 0_CCNB2, 0_CDCA8, 0_CDK1, 0_CENPA, 0_CEP55, 0_CNTNAP1, 0_CRAT, 0_DEPDC1, 0_EME1, 0_ERCC6L, 0_FAM104A, 0_FBXO5, 0_GORAB, 0_GTPBP2, 0_IMPA2, 0_INTS8, 0_KIF11, 0_KIF13B, 0_KIF18A, 0_KIF20A, 0_KIF4A, 0_LMNB1, 0_LRBA, 0_LTV1, 0_MSTO1, 0_NCAPH, 0_NOP56, 0_NOP58, 0_PIF1, 0_PLK1, 0_PRC1, 0_RAD54L, 0_RUNX1, 0_SHC1, 0_SKA1, 0_SLC7A5, 0_SMC4, 0_SRP19, 0_TMEM25, 0_TOP2A, 0_TPX2, 0_TTK]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
99 features: [0_ACAT1, 0_ADA, 0_AHI1, 0_ALDH6A1, 0_ANLN, 0_APBB1, 0_ARPC5, 0_ATAD2, 0_AURKB, 0_BIRC5, 0_BLM, 0_CAPZA1, 0_CCNA2, 0_CCNB2, 0_CDC20, 0_CDC25C, 0_CDC6, 0_CDCA5, 0_CDCA8, 0_CDK1, 0_CENPA, 0_CEP55, 0_CNTNAP1, 0_COL6A2, 0_CPT2, 0_CRAT, 0_DEPDC1, 0_EME1, 0_ENPP5, 0_ERCC6L, 0_EZH2, 0_FADS1, 0_FAM104A, 0_FAM20A, 0_FANCI, 0_FBXO5, 0_FKBP10, 0_GORAB, 0_GTPBP2, 0_HAPLN3, 0_HNRNPA3, 0_HSD17B8, 0_IMPA2, 0_INTS8, 0_JUP, 0_KIF11, 0_KIF13B, 0_KIF18A, 0_KIF20A, 0_KIF4A, 0_KIF4B, 0_KLHL36, 0_LDHD, 0_LMNB1, 0_LRBA, 0_LTV1, 0_MKI67, 0_MSTO1, 0_NCAPH, 0_NOP56, 0_NOP58, 0_NUDT11, 0_PABPC1, 0_PAFAH2, 0_PCCA, 0_PFDN4, 0_PGLYRP2, 0_PIF1, 0_PINK1, 0_PLEKHA7, 0_PLK1, 0_PRC1, 0_PSMA4, 0_RAD54L, 0_RBM34, 0_RFC4, 0_RUNX1, 0_SHC1, 0_SKA1, 0_SLC25A23, 0_SLC7A5, 0_SMC4, 0_SNRPA1, 0_SRP19, 0_SSB, 0_TCERG1, 0_TDG, 0_TJP2, 0_TMEM25, 0_TMEM87B, 0_TOLLIP, 0_TOP2A, 0_TPM4, 0_TPX2, 0_TTK, 0_UBE2C, 0_XAF1, 0_ZNF207, 0_ZRANB2]
