
OPTIMIZING ON FOLD NUMBER 5
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 2924
Features active in total: 2924
Computing active features for outcome type
Features selected for this outcome: 5794
Features active in total: 5872
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 131
censored 1: 261
deceased 0: 69
deceased 1: 68
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 45
ccRCC: 323
Strata from each outcome has been integrated.
Counts:
censored 0 ChRCC: 6
censored 0 PRCC T1: 52
censored 0 PRCC T2: 17
censored 0 ccRCC: 56
censored 1 ChRCC: 38
censored 1 PRCC T1: 44
censored 1 PRCC T2: 19
censored 1 ccRCC: 160
deceased 0 ChRCC: 5
deceased 0 PRCC T2: 7
deceased 0 ccRCC: 53
deceased 1 ChRCC: 5
deceased 1 PRCC T1: 7
deceased 1 PRCC T2 + deceased 0 PRCC T1: 6
deceased 1 ccRCC: 54

RUNNING GENETIC ALGORITHM
Generations completed = 55
Generations completed = 124
Generations completed = 191
Generations completed = 257
Generations completed = 322
Generations completed = 385
Generations completed = 446
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
475 features: [0_SHC1, 0_CRYL1, 0_ZNF521, 0_AKR1C3, 0_KIF18A, 0_EIF4EBP1, 0_THRSP, 0_TRDMT1, 0_HS1BP3, 0_PLD6, 0_NECAB3, 0_STRADB, 0_PRCP, 0_C1GALT1, 0_DHRS3, 0_NMT1, 0_TMLHE, 0_ABCB7, 0_MECOM, 0_KCNJ5, 0_DOK4, 0_KDM1A, 0_MED1, 0_ANKRD46, 0_STC2, 0_ADAM23, 0_ZFPM1, 0_EMCN, 0_USP1, 0_ACVR1, 0_PALB2, 0_MED6, 0_WBP2, 0_LAP3, 0_PPP1R11, 0_SLC25A5, 0_KHDRBS2, 0_SLC1A1, 0_SPG11, 0_REM1, 0_TBL1XR1, 0_UNC5CL, 0_SLC16A3, 0_WWC1, 0_PDLIM1, 0_AP3M2, 0_ABCB9, 0_SAP30, 0_NRF1, 0_PRDX6, 0_SNX29, 0_GPRIN2, 0_NRP1, 0_BNIP3L, 0_APOLD1, 0_SPPL2A, 0_RACGAP1, 0_RRP8, 0_USP9X, 0_AGTRAP, 0_BBC3, 0_SLC25A6, 0_P4HA1, 0_EIF3L, 0_IL18, 0_ASH2L, 0_AFG3L2, 0_SLBP, 0_GPKOW, 0_DUOXA1, 0_PDCD4, 0_HSP90AB1, 0_INPP5B, 0_YTHDF2, 0_ZFPL1, 0_FRMD8, 0_UBE2G2, 0_FABP7, 0_LDB2, 0_RICTOR, 0_RNF14, 0_SOD1, 0_SVEP1, 0_ABCA2, 0_CAPN1, 0_COQ7, 0_FAM104A, 0_FKBP7, 0_GHITM, 0_INF2, 0_NR3C1, 0_POU6F1, 0_PUF60, 0_QRSL1, 0_SLC38A10, 0_MRPL24, 0_SNRPB2, 0_CHAF1A, 0_DNM1L, 0_ENPEP, 0_HSPBP1, 0_POC1A, 0_TTC1, 0_TTC4, 0_ARPC2, 0_C19orf12, 0_C1orf174, 0_CTSF, 0_GABRG3, 0_HOXD4, 0_MCL1, 0_MEF2D, 0_RFC3, 0_RPL31, 0_UBC, 0_FTSJ1, 0_NDUFA2, 0_NEK1, 0_PSMD4, 0_QRICH1, 0_SMS, 0_CCDC102B, 0_ELF1, 0_FNDC3A, 0_MGAM, 0_PIK3R6, 0_PTK2B, 0_SCO1, 0_ANKRD39, 0_CA13, 0_CDKN1A, 0_ENTPD2, 0_GABARAPL1, 0_HSD17B12, 0_KLK5, 0_NRG2, 0_PPP2R2A, 0_PPP4C, 0_RAD1, 0_RBMX2, 0_RPL35, 0_SLC4A10, 0_TEK, 0_AKAP7, 0_C2orf88, 0_C6orf132, 0_CENPV, 0_DDB2, 0_DOLPP1, 0_ELAC2, 0_HEBP2, 0_HM13, 0_IGFBP7, 0_KIF16B, 0_NR2C2AP, 0_OXNAD1, 0_UBAC1, 0_ZC3H4, 0_ABCB8, 0_ABHD13, 0_ANAPC5, 0_APOL2, 0_ASAP2, 0_ATP11A, 0_C1orf198, 0_CARHSP1, 0_CBX1, 0_FAHD1, 0_FAM13C, 0_FAM172A, 0_FBXO21, 0_GTF2F2, 0_GTF2IRD1, 0_ITGA2, 0_KCNJ2, 0_KCTD16, 0_KLC1, 0_MAP2K2, 0_NIPAL3, 0_PSPC1, 0_REPS1, 0_SEC31A, 0_SMAD9, 0_SNX8, 0_TGFB1, 0_TMEM107, 0_ACSM2B, 0_ARPC5L, 0_B4GALT3, 0_BAP1, 0_C17orf97, 0_CBWD5, 0_CNKSR3, 0_CX3CL1, 0_CYHR1, 0_DACT1, 0_DDB1, 0_DDT, 0_DYRK1A, 0_FRAS1, 0_HSPA1A, 0_HSPB2, 0_IER3IP1, 0_IL7, 0_INTS1, 0_KRT19, 0_LUZP1, 0_LYSMD2, 0_MTDH, 0_NAA35, 0_PCNA, 0_PEX6, 0_PHLDA3, 0_POF1B, 0_RHPN1, 0_RPL23, 0_SEMA3F, 0_SERPINA5, 0_SLC38A2, 0_SOX9, 0_SRCAP, 0_STAM2, 0_UGGT1, 0_ZBTB42, 0_AARSD1, 0_ACADS, 0_ADI1, 0_AGMAT, 0_AGPAT4, 0_ALCAM, 0_ALDH1L1, 0_AMPD2, 0_AP1G2, 0_APPBP2, 0_APRT, 0_ARFIP1, 0_ARHGAP18, 0_ARID5A, 0_ARL6IP6, 0_ARRDC4, 0_ASCC1, 0_ASF1B, 0_ATP6V0A2, 0_B4GALT2, 0_BAD, 0_BARX2, 0_BAX, 0_BBOX1, 0_BMP2K, 0_BRI3BP, 0_C12orf57, 0_C1orf109, 0_C1orf43, 0_C4BPA, 0_C4orf19, 0_CASP4, 0_CCDC114, 0_CCDC68, 0_CCDC88C, 0_CCNG1, 0_CD200, 0_CD63, 0_CDC73, 0_CDK5RAP3, 0_CDYL2, 0_CHAC1, 0_CHCHD10, 0_CHRNA7, 0_CITED4, 0_CLINT1, 0_CLIP1, 0_CMPK2, 0_CNTN1, 0_COBL, 0_COG3, 0_COMMD1, 0_COX6A1, 0_COX6B1, 0_CPT2, 0_CSPG5, 0_CTSB, 0_CTSO, 0_CWC15, 0_CYB5B, 0_DAB2, 0_DGKD, 0_DNAJC16, 0_DPM2, 0_DSTYK, 0_DYM, 0_EGR4, 0_EIF4E, 0_EP300, 0_EP400, 0_ERCC4, 0_ESD, 0_ETFDH, 0_EVPL, 0_FAM120A, 0_FAM47E, 0_FBXW7, 0_FLOT1, 0_FSD1L, 0_GAB3, 0_GALNT5, 0_GBGT1, 0_GDF15, 0_GEMIN6, 0_GJA4, 0_GMPR, 0_GOT1, 0_GPHN, 0_GPR27, 0_GRK6, 0_GRPEL1, 0_HAL, 0_HEATR5B, 0_HIP1R, 0_HMG20B, 0_HMGB1, 0_HPRT1, 0_HPS4, 0_HSPA1B, 0_HSPA9, 0_HSPB1, 0_HSPB7, 0_HSPBAP1, 0_IFT20, 0_IGF2BP2, 0_IL10, 0_IPO11, 0_IPO7, 0_ISG15, 0_KANK1, 0_KCTD18, 0_KDSR, 0_KHK, 0_KIF13B, 0_KLRB1, 0_LIMA1, 0_LPIN1, 0_LRRC56, 0_LSM2, 0_LSS, 0_MACC1, 0_MAGEA4, 0_MBIP, 0_MCM4, 0_MFSD9, 0_MIF, 0_MPST, 0_MRPL44, 0_MRPS23, 0_MTCH1, 0_MTHFR, 0_MYO9A, 0_NDUFA7, 0_NF2, 0_NGB, 0_NPRL2, 0_NT5E, 0_NTRK3, 0_NUBP1, 0_NXPH2, 0_OLA1, 0_ORM1, 0_OSBPL1A, 0_OTUD5, 0_PBXIP1, 0_PCCA, 0_PCDHGA9, 0_PGPEP1, 0_PHKA2, 0_PIAS1, 0_PID1, 0_PIGH, 0_PIGR, 0_PNKP, 0_POLG2, 0_PPA1, 0_PPIE, 0_PPIP5K1, 0_PRPF4B, 0_PSAP, 0_PSKH1, 0_PSMB9, 0_PSTK, 0_PTGFRN, 0_PTMA, 0_PTPN21, 0_PTPN3, 0_PXDN, 0_PXMP4, 0_RAB11A, 0_RADIL, 0_RANBP3L, 0_RBM38, 0_RBM45, 0_RBM47, 0_RCBTB2, 0_RELL1, 0_RGPD6, 0_RNF111, 0_RNF4, 0_RPL29, 0_RPP38, 0_RPS20, 0_RPS21, 0_RPS25, 0_RPUSD2, 0_RRAGD, 0_S100A11, 0_SACM1L, 0_SAP30L, 0_SAR1A, 0_SCGB1D2, 0_SEC24D, 0_SEMA6A, 0_SERBP1, 0_SERGEF, 0_SETD4, 0_SH2D4A, 0_SLC10A3, 0_SLC12A7, 0_SLC22A11, 0_SLC25A13, 0_SLC25A4, 0_SLC26A11, 0_SLC46A3, 0_SLC6A2, 0_SLC7A5, 0_SMAD2, 0_SNW1, 0_SOX6, 0_SRPRB, 0_SSR3, 0_STAB1, 0_STAG1, 0_SYAP1, 0_SYPL1, 0_TBC1D1, 0_TBCD, 0_TCIRG1, 0_TGFA, 0_TLE2, 0_TMOD1, 0_TNFRSF21, 0_TNFSF4, 0_TNIP2, 0_TOR1B, 0_TPD52, 0_TRAPPC3, 0_TRIM8, 0_TRIP6, 0_UAP1, 0_UBAP2L, 0_UBE2Z, 0_UBN1, 0_UBXN6, 0_UQCRFS1, 0_URM1, 0_VGLL4, 0_VIM, 0_VSIG2, 0_VTA1, 0_WDR37, 0_WDR54, 0_WFS1, 0_XAF1, 0_YAF2, 0_YAP1, 0_ZBTB8OS, 0_ZNF337, 0_ZNF514, 0_ZNF687]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
184 features: [0_SHC1, 0_CRYL1, 0_ZNF521, 0_AKR1C3, 0_STC2, 0_SLC25A5, 0_THRSP, 0_KIF18A, 0_TRDMT1, 0_EIF4EBP1, 0_HS1BP3, 0_MRPL24, 0_BNIP3L, 0_DHRS3, 0_KDM1A, 0_MED1, 0_NECAB3, 0_NMT1, 0_STRADB, 0_DOK4, 0_SLC16A3, 0_C1GALT1, 0_ZFPM1, 0_ABCB7, 0_TMLHE, 0_PRCP, 0_MECOM, 0_SLC1A1, 0_WWC1, 0_PLD6, 0_TBL1XR1, 0_ADAM23, 0_KCNJ5, 0_BBC3, 0_EMCN, 0_REM1, 0_PALB2, 0_PPP1R11, 0_PRDX6, 0_WBP2, 0_NRF1, 0_SNX29, 0_C17orf97, 0_RBMX2, 0_RRP8, 0_SLC12A7, 0_UBAC1, 0_ACVR1, 0_AP3M2, 0_GPRIN2, 0_SPG11, 0_USP1, 0_EIF3L, 0_ANKRD46, 0_RACGAP1, 0_TEK, 0_TNFRSF21, 0_KHDRBS2, 0_APOLD1, 0_HSPB1, 0_COQ7, 0_FBXO21, 0_ABCB9, 0_MED6, 0_SAP30, 0_SPPL2A, 0_ENPEP, 0_RAD1, 0_SEC31A, 0_IPO11, 0_UGGT1, 0_NEK1, 0_PSMD4, 0_RPL35, 0_SMS, 0_USP9X, 0_ABHD15, 0_BECN1, 0_DACT1, 0_DDX1, 0_F11R, 0_GMPR, 0_PPP2R2A, 0_TUBGCP6, 0_AGTRAP, 0_CARHSP1, 0_LAP3, 0_MIF, 0_TCIRG1, 0_VIM, 0_ZNF439, 0_LDB2, 0_ABCA2, 0_CAPN1, 0_DOLPP1, 0_FAM104A, 0_FKBP7, 0_GABARAPL1, 0_GRK6, 0_HOXD4, 0_HSD17B12, 0_HSP90AB1, 0_NDUFA2, 0_PIK3R6, 0_PUF60, 0_QRSL1, 0_SLC25A6, 0_TTC4, 0_UBE2G2, 0_ACADS, 0_ADM, 0_ALDH1L1, 0_ALDH6A1, 0_ANP32B, 0_CLPTM1, 0_HPS4, 0_IGFBP7, 0_KTN1, 0_MACC1, 0_NCSTN, 0_NR3C2, 0_NUCKS1, 0_OSBPL1A, 0_PAM, 0_SLC22A11, 0_TGFB1, 0_TXN2, 0_AFG3L2, 0_AGFG1, 0_AKAP7, 0_ARHGAP6, 0_C16orf70, 0_CCDC102B, 0_CDC42BPB, 0_DUOXA1, 0_ELF1, 0_FABP7, 0_FRAS1, 0_FTSJ1, 0_GABRG3, 0_GHITM, 0_GPKOW, 0_IL7, 0_INPP5B, 0_KIF13B, 0_NIPAL3, 0_NRG2, 0_NRP1, 0_POU6F1, 0_PRAF2, 0_PSMG3, 0_RICTOR, 0_RPS10, 0_SERPINA6, 0_SLC25A4, 0_SVEP1, 0_TTC1, 0_UBE2E2, 0_UNC5CL, 0_ABCB8, 0_EYA4, 0_PCYOX1L, 0_ABHD13, 0_IRS2, 0_KCNJ2, 0_LGR6, 0_POC1A, 0_RAPH1, 0_RPS16, 0_SLC38A10, 0_SLC4A2, 0_UBXN6, 0_IGF2BP2, 0_KIF1B, 0_REPS1, 0_SEC63, 0_ACAT2, 0_BAD, 0_HPS1, 0_MARK3, 0_MRPS23, 0_PPIB, 0_TSPAN1, 0_WSB1]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
30 features: [0_SHC1, 0_AKR1C3, 0_CRYL1, 0_ZNF521, 0_STC2, 0_APOLD1, 0_NRP1, 0_SLC25A5, 0_BNIP3L, 0_THRSP, 0_CARHSP1, 0_LDB2, 0_TEK, 0_UNC5CL, 0_ACSM2B, 0_ANKRD46, 0_HSPA9, 0_SLBP, 0_AFG3L2, 0_FCN3, 0_GRK6, 0_KLRB1, 0_MGAM, 0_NECAB3, 0_PER2, 0_PGRMC2, 0_PRKX, 0_RNF14, 0_VGLL4, 0_VSIG2]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
54 features: [0_SHC1, 0_CRYL1, 0_AKR1C3, 0_ZNF521, 0_STC2, 0_BNIP3L, 0_NRP1, 0_APOLD1, 0_SLC25A5, 0_THRSP, 0_UNC5CL, 0_TEK, 0_LDB2, 0_AFG3L2, 0_ANKRD46, 0_CARHSP1, 0_MGAM, 0_ACSM2B, 0_HIP1R, 0_HSPA9, 0_SLBP, 0_ABCC3, 0_ACAD11, 0_ARHGAP6, 0_ATP6V1A, 0_CCT3, 0_CNKSR3, 0_CTBS, 0_DYNC2LI1, 0_EFHC1, 0_ENPEP, 0_FAM13C, 0_FBXO16, 0_FCN3, 0_G3BP1, 0_GRK6, 0_HSPB7, 0_KATNB1, 0_KCTD16, 0_KLRB1, 0_MSRA, 0_NECAB3, 0_NNT, 0_OSBPL1A, 0_PER2, 0_PGRMC2, 0_PPP2R2A, 0_PRKX, 0_RNF14, 0_RRAGD, 0_SMG6, 0_UBE2E2, 0_VGLL4, 0_VSIG2]
