
OPTIMIZING ON FOLD NUMBER 0
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5893
Features active in total: 5893
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 20
Generations completed = 42
Generations completed = 66
Generations completed = 91
Generations completed = 116
Generations completed = 141
Generations completed = 166
Generations completed = 190
Generations completed = 215
Generations completed = 238
Generations completed = 261
Generations completed = 283
Generations completed = 305
Generations completed = 328
Generations completed = 351
Generations completed = 374
Generations completed = 398
Generations completed = 422
Generations completed = 447
Generations completed = 469
Generations completed = 481
Generations completed = 492
   	     	         	        	   type random forest (msl4) balanced accuracy   	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min     	avg     	max	std     
(0.9309033679972197, 0.3333333333333333) 8 features: [0_AKR1C3, 0_EFNB2, 0_KIAA1841, 0_NDUFA4L2, 0_PPP2R2A, 0_TBC1D1, 0_TRIOBP, 0_UAP1]
(0.9275066678783921, 0.3535533905932738) 7 features: [0_EFNB2, 0_NDUFA4L2, 0_PDZK1IP1, 0_PPP2R2A, 0_TBC1D1, 0_TRIOBP, 0_UAP1]
(0.9187667149346808, 0.3779644730092272) 6 features: [0_AKR1C3, 0_EFNB2, 0_GTF2H1, 0_NDUFA4L2, 0_TBC1D1, 0_UAP1]
(0.9045577415686783, 0.408248290463863) 5 features: [0_EFNB2, 0_NDUFA4L2, 0_TBC1D1, 0_TRIOBP, 0_UAP1]
(0.8896626980038473, 0.4472135954999579) 4 features: [0_GTF2H1, 0_LDB2, 0_NDUFA4L2, 0_SLC16A4]
(0.8652497756043956, 0.5) [0_EFNB2, 0_NDUFA4L2, 0_TBC1D1]
(0.8141929174738619, 0.5773502691896257) [0_FGF9, 0_TEK]
(0.6477019159872727, 0.7071067811865476) [0_TPK1]
(0.2, 1.0) []
Features in hall of fame by prevalence:
30 features: [0_NDUFA4L2, 0_EFNB2, 0_TBC1D1, 0_UAP1, 0_TRIOBP, 0_PPP2R2A, 0_KIAA1841, 0_EPHA3, 0_ABCA4, 0_AKR1C3, 0_LDB2, 0_NLGN1, 0_CDK18, 0_GTF2H1, 0_SCARB2, 0_TGFA, 0_AGPAT4, 0_EGFL7, 0_FGF9, 0_FTO, 0_FXYD3, 0_ISG15, 0_MET, 0_PDZK1IP1, 0_SLC16A4, 0_TEK, 0_TPK1, 0_TRAPPC4, 0_TUFM, 0_VIPR2]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
340 features: [0_NDUFA4L2, 0_EFNB2, 0_TBC1D1, 0_PPP2R2A, 0_TRIOBP, 0_UAP1, 0_EPHA3, 0_KIAA1841, 0_ABCA4, 0_NLGN1, 0_AKR1C3, 0_TGFA, 0_CDK18, 0_GTF2H1, 0_MAOB, 0_LDB2, 0_MET, 0_TNFAIP8L3, 0_HNF1B, 0_TEK, 0_TUFM, 0_NR3C2, 0_SLC16A4, 0_NTN1, 0_VIPR2, 0_HNRNPH1, 0_FAM20A, 0_AGPAT4, 0_LRCH2, 0_PAQR7, 0_PCBP3, 0_BCL2, 0_GPRIN2, 0_INTS12, 0_RAPGEF4, 0_ZNF518B, 0_HUNK, 0_OMA1, 0_GRPEL2, 0_PCYOX1, 0_STC2, 0_CNOT2, 0_ENPP3, 0_FTO, 0_G3BP2, 0_LRRN4CL, 0_MRPL4, 0_VPS41, 0_ZNF521, 0_ATP6V1A, 0_EYA4, 0_FGF9, 0_IRAK1, 0_LIMS3, 0_MRPL47, 0_BCL2L2, 0_GTF3C5, 0_MYO10, 0_PDZK1IP1, 0_RAB31, 0_TMEM201, 0_TOMM40, 0_TPK1, 0_USP16, 0_ZNF436, 0_C14orf93, 0_CEP57, 0_ERCC1, 0_GIMAP8, 0_IER3IP1, 0_IMPACT, 0_LEFTY2, 0_NDUFAB1, 0_PTGES2, 0_RAP1GAP, 0_RNF6, 0_SPRY4, 0_THRAP3, 0_TOMM20, 0_TRAPPC4, 0_TXNDC11, 0_ACSM2A, 0_AKR1E2, 0_ANKRD13D, 0_ASB8, 0_ATP6V1B1, 0_BCKDHA, 0_CA9, 0_CCDC57, 0_CD101, 0_CLCN6, 0_COX5B, 0_CSPG4, 0_DAB2, 0_DEK, 0_DPY19L3, 0_DYNC2LI1, 0_FAM122A, 0_FAM172A, 0_FICD, 0_GMDS, 0_GSK3A, 0_HTATSF1, 0_KIF13B, 0_KRT7, 0_LAYN, 0_MAPKAPK5, 0_MFNG, 0_NEK7, 0_NPTN, 0_PALB2, 0_PLCD3, 0_PTPN1, 0_RAC2, 0_RPL10, 0_RPL13A, 0_SIRPA, 0_SLC9A2, 0_TBC1D14, 0_TBCEL, 0_THRA, 0_TOLLIP, 0_TRIM32, 0_ZFPM2, 0_ABCC3, 0_ABHD10, 0_ABL1, 0_AFM, 0_AKAP9, 0_ANAPC11, 0_ANKRD26, 0_ANKRD46, 0_APCS, 0_APEH, 0_ARHGAP1, 0_ARHGAP12, 0_ARHGAP18, 0_ARHGEF2, 0_ASAP2, 0_ATAD3A, 0_ATG7, 0_ATP6V1C2, 0_ATP6V1E1, 0_ATP7A, 0_BAALC, 0_C1orf162, 0_C1orf54, 0_CAV2, 0_CCT5, 0_CDH23, 0_CEP76, 0_CHMP4A, 0_CHST10, 0_CLMN, 0_CSAD, 0_CSNK1E, 0_CTDSPL2, 0_CYB5A, 0_CYGB, 0_DDX41, 0_DHRSX, 0_DIDO1, 0_EGFL7, 0_EGR1, 0_EMCN, 0_EPB41L2, 0_ETV3, 0_EXOSC9, 0_EZR, 0_FAM156A, 0_FAM20B, 0_FAM32A, 0_FAM98C, 0_FANCG, 0_FBXL5, 0_FBXO28, 0_FBXW5, 0_FGFR4, 0_FOXRED2, 0_FXYD3, 0_FZD1, 0_GATAD2A, 0_GCNT2, 0_GCNT3, 0_GCSH, 0_GFRA3, 0_GGA1, 0_GIGYF1, 0_GLRX5, 0_GPR132, 0_HADHA, 0_HAPLN3, 0_HBA2, 0_HCFC1, 0_HOXB3, 0_HPS1, 0_HSP90AB1, 0_IFIT3, 0_IFRD2, 0_INO80D, 0_ISG15, 0_ITM2B, 0_KALRN, 0_KHDRBS1, 0_KHDRBS2, 0_KNTC1, 0_KYNU, 0_LAP3, 0_LARS2, 0_LGALS2, 0_LGI4, 0_LMAN2, 0_LRP2, 0_LUC7L3, 0_LY86, 0_LYPD6, 0_MAGOHB, 0_MAP3K12, 0_MAP3K5, 0_MAPK6, 0_MCCC2, 0_MCM5, 0_MECOM, 0_MGAT3, 0_MORC2, 0_MPRIP, 0_MRPL12, 0_MRPS16, 0_MRPS25, 0_MRPS28, 0_MYO3B, 0_NAP1L5, 0_NDUFA7, 0_NDUFB3, 0_NEDD4L, 0_NELL1, 0_NFKBIA, 0_NME5, 0_NOL3, 0_NOL6, 0_NQO2, 0_NUP210, 0_OSBPL9, 0_OTUD1, 0_PAGE4, 0_PCDHB5, 0_PCDHGB5, 0_PCGF1, 0_PEG3, 0_PEX3, 0_PFKM, 0_PHC1, 0_PHF8, 0_PILRB, 0_PLA2G6, 0_PLCE1, 0_PLK2, 0_PLSCR3, 0_PPP1R11, 0_PPP1R12A, 0_PRKG2, 0_PRPF31, 0_PRPF4B, 0_PSMA1, 0_PSMB3, 0_PSMG3, 0_PSMG4, 0_PSPC1, 0_PTPN11, 0_PUM1, 0_RAB11FIP4, 0_RAB3GAP1, 0_RAD1, 0_RBM14, 0_RBM17, 0_RBMXL1, 0_RGPD3, 0_RIN2, 0_RPAP3, 0_RPS15, 0_SARNP, 0_SBNO2, 0_SCARB1, 0_SDC3, 0_SEC24D, 0_SEMA4B, 0_SFRP1, 0_SIDT1, 0_SKP2, 0_SLC15A4, 0_SLC17A4, 0_SLC25A5, 0_SLC27A4, 0_SLC38A6, 0_SLC47A1, 0_SLK, 0_SMAD9, 0_SMC1A, 0_SND1, 0_SNIP1, 0_SOCS1, 0_SPTLC1, 0_SRP72, 0_SRRT, 0_SSR3, 0_STAG1, 0_STX17, 0_SUOX, 0_SVIL, 0_SYNJ2BP, 0_TAS1R1, 0_TFAM, 0_TFB2M, 0_TIMM9, 0_TIMP2, 0_TMEM169, 0_TNFRSF18, 0_TREM1, 0_TRIM27, 0_TRIM5, 0_TRIM55, 0_TUBG1, 0_TXLNA, 0_UCHL3, 0_USP7, 0_VAPB, 0_VWA5B2, 0_WNK2, 0_XPA, 0_XPR1, 0_XRCC6, 0_ZBTB3, 0_ZBTB34, 0_ZNF148, 0_ZNF219, 0_ZNF326, 0_ZNF540, 0_ZNF579, 0_ZNF792, 0_ZRANB2]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
35 features: [0_NDUFA4L2, 0_TBC1D1, 0_RAPGEF4, 0_LDB2, 0_NR3C2, 0_TEK, 0_TRIOBP, 0_EFNB2, 0_FGF9, 0_GPRIN2, 0_NTN1, 0_UAP1, 0_AKR1C3, 0_ATP6V1A, 0_TPK1, 0_EYA4, 0_GIMAP8, 0_STC2, 0_ZNF521, 0_ANKRD13D, 0_APEH, 0_ARHGAP18, 0_CA9, 0_CCDC57, 0_CDK18, 0_CSPG4, 0_EMCN, 0_ENPP3, 0_GTF2H1, 0_KRT7, 0_LGI4, 0_LRP2, 0_PLCD3, 0_SIRPA, 0_TBC1D14]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
66 features: [0_NDUFA4L2, 0_TBC1D1, 0_TEK, 0_NTN1, 0_EFNB2, 0_RAPGEF4, 0_AKR1C3, 0_LDB2, 0_NR3C2, 0_TRIOBP, 0_UAP1, 0_FGF9, 0_GPRIN2, 0_ATP6V1A, 0_CDK18, 0_TPK1, 0_ZNF521, 0_ATP6V1B1, 0_CCDC57, 0_CSNK1E, 0_DYNC2LI1, 0_EYA4, 0_GIMAP8, 0_PCYOX1, 0_PLCD3, 0_PPP2R2A, 0_SPRY4, 0_STC2, 0_ABCA4, 0_AGPAT4, 0_ANKRD13D, 0_ANKRD46, 0_APEH, 0_ARHGAP18, 0_ARHGEF2, 0_CA9, 0_CCT5, 0_CSPG4, 0_DAB2, 0_DGKA, 0_EMCN, 0_ENPP3, 0_FAM172A, 0_GRPEL2, 0_GTF2H1, 0_HNF1B, 0_HSP90AB1, 0_KIF13B, 0_KRT7, 0_LAP3, 0_LARS2, 0_LGI4, 0_LRP2, 0_MXD1, 0_NOLC1, 0_NPTN, 0_PEG3, 0_PILRB, 0_PLA2G6, 0_PRKCI, 0_SIRPA, 0_SLC35D2, 0_SLC9A2, 0_TBC1D14, 0_TMEM169, 0_XPR1]
