
OPTIMIZING ON FOLD NUMBER 0
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5896
Features active in total: 5896
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 41
Generations completed = 83
Generations completed = 107
Generations completed = 123
Generations completed = 138
Generations completed = 153
Generations completed = 168
Generations completed = 183
Generations completed = 204
Generations completed = 238
Generations completed = 272
Generations completed = 312
Generations completed = 352
Generations completed = 390
Generations completed = 429
Generations completed = 467
   	     	         	        	   type random forest (msl4) balanced accuracy   	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min     	avg     	max	std     
29 features: [0_AKR1C3, 0_GJA4, 0_LAMB1, 0_NDUFA4L2, 0_SPOCK2, 0_CCNG1, 0_DYNC2LI1, 0_SAP30, 0_HUNK, 0_RNF4, 0_TMEM104, 0_ALG3, 0_ATP8B4, 0_CA9, 0_CLDN2, 0_FIP1L1, 0_GLIPR2, 0_MCRS1, 0_PDIA5, 0_PLCG2, 0_PNPT1, 0_PRCC, 0_RANBP3L, 0_RBM38, 0_RCCD1, 0_ST6GALNAC6, 0_TOLLIP, 0_UBA52, 0_WDR48]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
354 features: [0_AKR1C3, 0_SPOCK2, 0_NDUFA4L2, 0_GJA4, 0_CCNG1, 0_LAMB1, 0_TMEM104, 0_HUNK, 0_DYNC2LI1, 0_SAP30, 0_CACNA1H, 0_MFGE8, 0_ENPP3, 0_TOLLIP, 0_TEK, 0_KRT7, 0_PCYOX1, 0_ATP8B4, 0_PDIA5, 0_PRCC, 0_VGLL4, 0_GLIPR2, 0_TRIM22, 0_CA9, 0_PLCG2, 0_VEGFA, 0_RANBP3L, 0_DKC1, 0_PPP4R2, 0_CCDC9, 0_NEURL1B, 0_UROC1, 0_USP25, 0_ANKRD46, 0_NDUFB6, 0_SPRED2, 0_UBA5, 0_ZNF598, 0_CTSC, 0_MECOM, 0_SAP30L, 0_STIP1, 0_TBC1D1, 0_XAF1, 0_CAPRIN1, 0_DACT1, 0_NKX6-1, 0_RNF4, 0_SCAP, 0_TBC1D19, 0_TTF1, 0_ASPSCR1, 0_CS, 0_GPR63, 0_NAGK, 0_NR3C2, 0_NSD1, 0_PRDM11, 0_STOM, 0_ZNF672, 0_AARSD1, 0_AMPD2, 0_ARMC9, 0_HSPE1, 0_NNMT, 0_NUDT8, 0_PEX5, 0_PI4K2A, 0_PIK3CA, 0_PPP3R2, 0_SEC31A, 0_TMEM14A, 0_TUBA1B, 0_UNC50, 0_ALG3, 0_ATP13A3, 0_BICD2, 0_CADM4, 0_CCDC122, 0_CCRL2, 0_CLDN2, 0_CRTC1, 0_CYLD, 0_GPR107, 0_HIP1R, 0_HPCAL1, 0_HTRA4, 0_KIF13B, 0_KLHDC8B, 0_MEGF8, 0_MYO1C, 0_PARP6, 0_PARVA, 0_PFDN1, 0_PSMD3, 0_RNF214, 0_SERBP1, 0_SLC25A5, 0_SOD1, 0_ST6GALNAC6, 0_TRAP1, 0_UPK1B, 0_ADAM23, 0_ALDH1A1, 0_APBB1IP, 0_APOBEC3G, 0_ATP6V1H, 0_BAALC, 0_BACH1, 0_BZW2, 0_CDT1, 0_DCLRE1A, 0_EPB41L2, 0_EPS8L2, 0_ERLEC1, 0_FAH, 0_FAM13C, 0_FASTKD3, 0_FGF9, 0_FGFR4, 0_FIP1L1, 0_FLAD1, 0_FLOT2, 0_FOXK2, 0_G6PC, 0_GBE1, 0_GBP4, 0_HMGN1, 0_IFT20, 0_ITGA3, 0_JAKMIP2, 0_LETM2, 0_LPCAT1, 0_LRSAM1, 0_LYSMD4, 0_MAP2K6, 0_MFSD8, 0_MINPP1, 0_NLE1, 0_NOTCH3, 0_OXA1L, 0_PCDHGA12, 0_PDCL2, 0_PHPT1, 0_PIK3C2B, 0_PREX1, 0_RAD21, 0_RER1, 0_REXO2, 0_RIN3, 0_RNF114, 0_RNF187, 0_RRAGC, 0_RREB1, 0_SLC35C2, 0_SS18, 0_STC2, 0_THAP11, 0_TMEM222, 0_TRIM23, 0_TXNDC9, 0_URGCP, 0_WDR53, 0_ZFR, 0_ABCC3, 0_ACP1, 0_ADAR, 0_ANKS6, 0_ARMC1, 0_ARV1, 0_ASF1B, 0_ATXN10, 0_B3GAT3, 0_BBC3, 0_BDH1, 0_BLMH, 0_C15orf40, 0_C16orf70, 0_C17orf97, 0_CBWD3, 0_CCDC159, 0_CCDC50, 0_CD47, 0_CD86, 0_CDC42EP3, 0_CFB, 0_CHMP4A, 0_CHP2, 0_CLEC3B, 0_CLIC1, 0_CLOCK, 0_CNTN2, 0_COPS5, 0_CP, 0_CRYL1, 0_CSNK1G3, 0_CTSD, 0_CWC25, 0_CYFIP1, 0_DAPK3, 0_DARS2, 0_DCHS1, 0_DDX58, 0_DNA2, 0_DNM1L, 0_DRG1, 0_DTYMK, 0_DYRK2, 0_EDF1, 0_EDNRB, 0_EFHC1, 0_EI24, 0_EIF2B5, 0_ENTPD1, 0_ERCC5, 0_ESD, 0_ETFB, 0_ETHE1, 0_FAM160B2, 0_FBXW8, 0_FN3KRP, 0_FRRS1, 0_FRY, 0_FXR1, 0_FZD1, 0_FZD6, 0_GABARAPL1, 0_GABPA, 0_GANAB, 0_GATAD2A, 0_GCLC, 0_GFRA3, 0_GGT7, 0_GGTA1, 0_GLB1, 0_GLRX5, 0_GLYR1, 0_GPATCH8, 0_GSTK1, 0_HAND2, 0_HIPK3, 0_HLA-DPB1, 0_HNF1B, 0_HS1BP3, 0_HSD17B11, 0_HSF1, 0_HSPB8, 0_HUS1, 0_IFNG, 0_ING2, 0_IQCK, 0_ITFG1, 0_ITGB5, 0_ITIH5, 0_KDM6A, 0_KLHL36, 0_KTI12, 0_KTN1, 0_LGALS1, 0_LXN, 0_MAP1LC3B2, 0_MCRS1, 0_MED6, 0_MIF4GD, 0_MKRN2, 0_MRPL3, 0_MRPL38, 0_MRPS23, 0_MRPS7, 0_MTMR12, 0_MYL6, 0_MYO3A, 0_NAF1, 0_NCK1, 0_NDUFV2, 0_NECAB3, 0_NEDD4L, 0_NGDN, 0_NGLY1, 0_NLGN1, 0_NLRP1, 0_NME1, 0_NPHP1, 0_NUDT17, 0_NUP153, 0_OBSL1, 0_OFD1, 0_OSMR, 0_OTUB1, 0_P2RX6, 0_P4HA2, 0_PALMD, 0_PCDHB5, 0_PDE9A, 0_PDP2, 0_PDZK1IP1, 0_PGRMC1, 0_PI16, 0_PIK3R1, 0_PIK3R3, 0_PLD2, 0_PLEKHA1, 0_PLXNB1, 0_PNPT1, 0_PPP4C, 0_PRKCSH, 0_PSIP1, 0_PSMA6, 0_PSTK, 0_PUS10, 0_QPRT, 0_RAPGEF4, 0_RBM38, 0_RFC3, 0_RIT1, 0_RNF115, 0_RNF19A, 0_ROCK1, 0_RPL29, 0_RPS6KB2, 0_SACM1L, 0_SBDS, 0_SECISBP2L, 0_SERPINA4, 0_SERPINA7, 0_SIRPA, 0_SLC25A42, 0_SLC35B4, 0_SLC7A5, 0_SLC9A2, 0_SLC9A6, 0_SMURF2, 0_SPRY4, 0_SRFBP1, 0_ST8SIA5, 0_SULT1B1, 0_TDG, 0_TMEM107, 0_TMEM43, 0_TMEM70, 0_TRAF3IP1, 0_TRPC1, 0_TTC21B, 0_TTC4, 0_TXLNA, 0_UNC5B, 0_UQCRC2, 0_VAC14, 0_VPREB3, 0_VPS37A, 0_WDR48, 0_ZBTB44, 0_ZMYND19, 0_ZNF689]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
28 features: [0_AKR1C3, 0_PLCG2, 0_DYNC2LI1, 0_TEK, 0_ENPP3, 0_VEGFA, 0_KRT7, 0_CA9, 0_MECOM, 0_SAP30, 0_SPOCK2, 0_NDUFA4L2, 0_ANKRD46, 0_CTSC, 0_GJA4, 0_NR3C2, 0_TBC1D1, 0_TMEM104, 0_VGLL4, 0_ATP6V1H, 0_GBP4, 0_GLB1, 0_KIF13B, 0_NOTCH3, 0_PALMD, 0_PLXNB1, 0_SLC25A5, 0_STC2]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
44 features: [0_AKR1C3, 0_DYNC2LI1, 0_KRT7, 0_ENPP3, 0_PLCG2, 0_NDUFA4L2, 0_VEGFA, 0_MECOM, 0_TEK, 0_SPOCK2, 0_SAP30, 0_CA9, 0_TBC1D1, 0_ANKRD46, 0_GJA4, 0_PEG3, 0_VGLL4, 0_TMEM104, 0_CTSC, 0_FAM13C, 0_FGFR4, 0_GBP4, 0_LAMB1, 0_NOTCH3, 0_NR3C2, 0_PDIA5, 0_RANBP3L, 0_SLC25A5, 0_APOO, 0_ATP6V1H, 0_CWC25, 0_FGF9, 0_FLOT2, 0_GABPA, 0_GLB1, 0_ITIH5, 0_KIF13B, 0_PALMD, 0_PLXNB1, 0_PPP2R2A, 0_QPRT, 0_SLC16A4, 0_STC2, 0_VAC14]
