
OPTIMIZING ON FOLD NUMBER 8
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 2971
Features active in total: 2971
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 69
deceased 1: 68

RUNNING GENETIC ALGORITHM
Generations completed = 145
Generations completed = 278
Generations completed = 403
   	     	         	        	                 root leanness                  	   survival SKSurv Cox model concordance index   
   	     	         	        	------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min	avg     	max     	std                  
244 features: [0_PCDHGA1, 0_SPAG5, 0_MPV17L, 0_RASGRF1, 0_ZNF549, 0_ADAMTSL4, 0_PGLYRP2, 0_RPL29, 0_TTC7A, 0_CENPV, 0_SH3PXD2B, 0_EFR3A, 0_TTC17, 0_SFXN4, 0_HOXC13, 0_PTER, 0_BICD1, 0_EXOC7, 0_ATP6V1G1, 0_KCNJ15, 0_INTS8, 0_SYNGR3, 0_COQ9, 0_TUFT1, 0_MEPCE, 0_FLRT3, 0_SDCBP, 0_UBQLN1, 0_GPD2, 0_BCL2L14, 0_CDK17, 0_ERN2, 0_ATAD2, 0_CCT6B, 0_NDUFAB1, 0_IER3, 0_GALNT7, 0_GAS1, 0_PRKAB1, 0_TRIB2, 0_ARGLU1, 0_FKBP10, 0_MED12L, 0_TTC9C, 0_DLG2, 0_ADCY9, 0_THUMPD3, 0_COG8, 0_PDLIM1, 0_BGN, 0_FEN1, 0_IVD, 0_KCNE3, 0_KIF18A, 0_NDUFAF1, 0_IDH3B, 0_HDAC1, 0_NME1-NME2, 0_U2AF2, 0_XK, 0_GAS8, 0_RAD51, 0_TRMT61B, 0_ABCE1, 0_BRCA1, 0_C1orf54, 0_CDKN2C, 0_DDX43, 0_HAPLN3, 0_HNRNPH2, 0_PIGL, 0_PRPF38B, 0_RARG, 0_RELA, 0_TLE1, 0_COG1, 0_MSTO1, 0_ZNF251, 0_ANKRD13D, 0_C1orf226, 0_CARHSP1, 0_DCTN5, 0_IPP, 0_LSR, 0_PPP1R9B, 0_PPP3R2, 0_PSMA6, 0_PTMA, 0_RCC2, 0_RIC8B, 0_SHC1, 0_SLC7A5, 0_SURF6, 0_UBA7, 0_ZDHHC5, 0_ATXN1, 0_BCL2L1, 0_C21orf91, 0_C3orf18, 0_CYP1B1, 0_EEF1B2, 0_HNRNPA1, 0_KDM2A, 0_NCAPG2, 0_NCSTN, 0_NKX2-2, 0_NME4, 0_PAFAH1B1, 0_PDCD2, 0_PPP1R11, 0_PSMB1, 0_ST3GAL2, 0_STAT3, 0_TRAF3IP2, 0_TRAPPC6A, 0_ANAPC5, 0_ATP2A3, 0_ATP6V1F, 0_AURKB, 0_CCDC77, 0_CHST11, 0_COBLL1, 0_CTAGE1, 0_DNAJC25, 0_FGF9, 0_FGR, 0_GORASP2, 0_KIF20A, 0_KPTN, 0_MACC1, 0_MAPKAPK2, 0_MAVS, 0_NAP1L4, 0_NEDD1, 0_PAX9, 0_PDIA3, 0_PRKCI, 0_PRRC1, 0_RBM28, 0_SFXN3, 0_SNF8, 0_SRP19, 0_SUMO4, 0_TCF3, 0_THOC7, 0_TMEM132E, 0_TMEM184C, 0_TMEM43, 0_TNPO2, 0_ABCB6, 0_ACTN3, 0_ADAL, 0_ADAM17, 0_AKAP1, 0_ANKRD39, 0_ANXA4, 0_ARAP1, 0_ARHGEF5, 0_ASAH1, 0_CAP1, 0_CAP2, 0_CCDC102B, 0_CCNA2, 0_CDC20, 0_CDCA8, 0_CDK1, 0_CENPA, 0_COX4I1, 0_CP, 0_CRY2, 0_CSNK2B, 0_CSPG4, 0_CYP2S1, 0_DENR, 0_DSN1, 0_DUSP19, 0_EIF2B1, 0_EXOSC9, 0_FAM104A, 0_GLI2, 0_GRPEL1, 0_GTF2E2, 0_HERC3, 0_HSD17B12, 0_IL4I1, 0_KCNS3, 0_KIAA1614, 0_KIF21A, 0_LGALS1, 0_LGI4, 0_LRBA, 0_MEGF9, 0_MFSD9, 0_MGST1, 0_MKI67, 0_MRPS2, 0_MYO5B, 0_NCEH1, 0_NMUR1, 0_NOL11, 0_NUP62, 0_NXF3, 0_ONECUT2, 0_OTUD1, 0_OXNAD1, 0_P2RX6, 0_PAFAH2, 0_PDIA4, 0_PFN1, 0_PIF1, 0_PLK1, 0_PLOD3, 0_POLG2, 0_PPIB, 0_PRC1, 0_PRICKLE4, 0_PRKACB, 0_PSMA4, 0_RAC2, 0_RAD50, 0_RENBP, 0_RIPK1, 0_RNF13, 0_RPL19, 0_RPL8, 0_SARDH, 0_SENP8, 0_SHMT2, 0_SKA1, 0_STX4, 0_TBC1D20, 0_TBC1D22A, 0_TCERG1, 0_THG1L, 0_TRIM69, 0_TRIP10, 0_TUFM, 0_UBA2, 0_VAC14, 0_VEGFA, 0_WDR26, 0_ZBTB17, 0_ZMYM4, 0_ZRANB2]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
49 features: [0_ACAD8, 0_ATP8A1, 0_AUH, 0_AURKB, 0_CCNA2, 0_CDC20, 0_CDCA8, 0_CDK1, 0_CDKN2C, 0_CENPA, 0_CTDSPL, 0_ENPP5, 0_FAM104A, 0_FKBP10, 0_GORAB, 0_HAPLN3, 0_IL15RA, 0_INTS8, 0_ISG15, 0_KCNJ15, 0_KIF11, 0_KIF18A, 0_KIF20A, 0_LBP, 0_LGALS1, 0_LRBA, 0_MKI67, 0_MSTO1, 0_NCSTN, 0_NOP56, 0_NUP62, 0_OGDHL, 0_PAFAH2, 0_PCCA, 0_PIF1, 0_PINK1, 0_PLK1, 0_PTPN3, 0_SHC1, 0_SHROOM3, 0_SKA1, 0_SLC7A5, 0_SNRPA1, 0_SYNJ2BP, 0_TACC3, 0_TBCE, 0_TCIRG1, 0_TMEM8B, 0_ZBTB4]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
99 features: [0_ACAD8, 0_ADAMTSL4, 0_AFG3L2, 0_ALDH1L1, 0_AMPD2, 0_ANK3, 0_ATP8A1, 0_AUH, 0_AURKB, 0_B4GALNT1, 0_BLM, 0_CCNA2, 0_CDC20, 0_CDCA5, 0_CDCA8, 0_CDK1, 0_CDKN2C, 0_CENPA, 0_CPT2, 0_CTDSPL, 0_DAXX, 0_EIF2B1, 0_ENPP5, 0_FAM104A, 0_FKBP10, 0_GAPDH, 0_GBP2, 0_GHITM, 0_GLI2, 0_GORAB, 0_GRAMD1C, 0_HAPLN3, 0_IKBIP, 0_IL15RA, 0_IL4I1, 0_INTS8, 0_ISG15, 0_KCND1, 0_KCNJ15, 0_KIF11, 0_KIF18A, 0_KIF20A, 0_L2HGDH, 0_LBP, 0_LGALS1, 0_LRBA, 0_LSM2, 0_LTV1, 0_MEGF9, 0_MIPEP, 0_MKI67, 0_MRPL9, 0_MSTO1, 0_NAP1L1, 0_NCSTN, 0_NOP56, 0_NOP58, 0_NR3C2, 0_NUP62, 0_OGDHL, 0_PA2G4, 0_PAFAH2, 0_PCCA, 0_PDIA3, 0_PFDN4, 0_PIF1, 0_PINK1, 0_PLK1, 0_PLOD2, 0_PLP2, 0_PML, 0_PODNL1, 0_PSMD4, 0_PTGR2, 0_PTMA, 0_PTPN3, 0_RAB17, 0_RPS7, 0_S100A10, 0_SESTD1, 0_SHC1, 0_SHROOM3, 0_SKA1, 0_SLC7A5, 0_SNRPA1, 0_SOX6, 0_SPAG5, 0_STEAP3, 0_SUMO2, 0_SYNJ2BP, 0_TACC3, 0_TBCE, 0_TCIRG1, 0_TF, 0_TMEM8B, 0_TNFSF4, 0_USF1, 0_ZBTB4, 0_ZNF207]
